year,last_name, first_name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,Gray, Sonny,543243,R,CH,18,87.1,1880,16.7,0.843922417856224,0.918160442436256,137.07617660601264,115.22218149412187,Changeup,92,90,135,21.853995111890768,21.853995111890775,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Tully, Tanner,668684,L,CH,10,84.2,1423,12.7,0.7253961716657673,0.8686276201022978,226.79288287804144,257.18389920377996,Changeup,87,630,570,-30.39101632573852,30.39101632573856,60,10,30,9,30,1,0,10:30,9:30,+1H 00M
,Sedlock, Cody,642060,R,CH,26,82.4,1883,16.4,0.7825364343207672,0.9560888949947098,131.03002278584327,134.97378245185558,Changeup,96,105,90,-3.943759666012312,3.943759666012333,15,1,45,1,30,0,15,1:45,1:30,+0H 15M
,Clippard, Tyler,461325,R,CH,36,77.2,1990,20.2,0.9276446275433888,0.9835896050653926,126.63566210187304,128.42264407717974,Changeup,98,105,105,-1.786981975306702,1.786981975306696,0,1,45,1,45,0,0,1:45,1:45, 0H 00M
,Romero, JoJo,668941,L,CH,80,86.5,1560,16.4,0.9061086034023564,0.9923047318497276,246.22292529121023,255.68288187416653,Changeup,99,585,570,-9.459956582956295,9.459956582956286,15,9,45,9,30,0,15,9:45,9:30,+0H 15M
,Ramirez, Noé,598287,R,CH,220,84,2024,16.4,0.8059146672235371,0.7316658476232529,100.34481992780658,68.8220461079542,Changeup,73,165,225,31.52277381985239,31.5227738198524,-60,2,45,3,45,1,0,2:45,3:45,-1H 00M
,Assad, Javier,665871,R,CH,43,85.4,1492,16.3,0.9016131663849957,0.9368760048190606,129.26425691145408,113.07676128950656,Changeup,94,105,135,16.18749562194752,16.187495621947512,-30,1,45,2,15,0,30,1:45,2:15,-0H 30M
,Weissert, Greg,669711,R,CH,19,85.2,1723,18.3,0.9359396156694115,0.9802303148769669,98.48835228989826,86.98746561032277,Changeup,98,165,180,11.500886679575487,11.500886679575496,-15,2,45,3,0,0,15,2:45,3:00,-0H 15M
,Ashby, Aaron,676879,L,CH,344,89.2,1784,15.8,0.8189654371446335,0.8357038532987519,227.75462814710997,261.69327902585616,Changeup,84,630,555,-33.93865087874619,33.93865087874617,75,10,30,9,15,1,15,10:30,9:15,+1H 15M
,Bieber, Shane,669456,R,CH,66,86.4,1559,14.8,0.8107301131428724,0.9793856898497943,123.84106904015874,110.45218126255176,Changeup,98,105,135,13.388887777606982,13.38888777760698,-30,1,45,2,15,0,30,1:45,2:15,-0H 30M
,Davies, Zach,605200,R,CH,759,79.7,1673,16.4,0.848957157192558,0.9888533166267063,111.54353003677629,115.59821070259714,Changeup,99,135,135,-4.054680665820854,4.05468066582084,0,2,15,2,15,0,0,2:15,2:15, 0H 00M
,Senzatela, Antonio,622608,R,CH,115,87,2083,11.1,0.5763145969672699,0.6719942733947778,156.8640169155655,131.50935670678152,Changeup,67,765,90,25.35466020878397,25.354660208783955,-45,12,45,1,30,0,45,12:45,1:30,-0H 45M
,Logue, Zach,656657,L,CH,136,81.9,1870,16,0.7673480470343188,0.8930882917855827,248.58716325888514,276.35221068614914,Changeup,89,585,525,-27.765047427263994,27.765047427263998,60,9,45,8,45,1,0,9:45,8:45,+1H 00M
,Yajure, Miguel,664337,R,CH,84,89.3,1527,14.5,0.8113068367687571,0.9030869588507778,129.78500606855818,100.52737410144341,Changeup,90,105,165,29.25763196711476,29.25763196711477,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
,Garrett, Braxton,666129,L,CH,133,85.9,1636,18,0.9475860364234342,0.9402266441958319,239.3345505347437,262.1684104993452,Changeup,94,600,555,-22.833859964601515,22.833859964601498,45,10,0,9,15,0,45,10:00,9:15,+0H 45M
,Wesneski, Hayden,669713,R,CH,34,87.1,1564,16.1,0.8713377026719576,0.8766421405875467,127.70773337466284,100.01906534032666,Changeup,88,105,165,27.688668034336175,27.688668034336178,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
,Quantrill, Cal,615698,R,CH,341,85.3,1533,14.4,0.7921030534160918,0.9789419079734151,131.26861822892437,115.55558991325022,Changeup,98,90,135,15.713028315674151,15.71302831567415,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Rucker, Michael,621074,R,CH,69,90,1791,15.7,0.8121929416390327,0.9005640042246709,127.7535571724533,101.5368389381919,Changeup,90,105,150,26.216718234261393,26.216718234261382,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M
,Waldichuk, Ken,686610,L,CH,85,82.4,1649,16.4,0.8462637457144525,0.99075591863196,250.96665093461786,261.52976119007064,Changeup,99,585,555,-10.563110255452784,10.563110255452775,30,9,45,9,15,0,30,9:45,9:15,+0H 30M
,Smith, Drew,622098,R,CH,41,85.2,1968,19.3,0.9229884629728589,0.9964647910428059,120.74710132292836,129.296843973088,Changeup,100,120,105,-8.54974265015963,8.549742650159603,15,2,0,1,45,0,15,2:00,1:45,+0H 15M
,Burnes, Corbin,669203,R,CH,312,90.3,2045,16.5,0.8112381357598164,0.7617781046531946,144.25735151489633,112.02628847558319,Changeup,76,75,135,32.23106303931314,32.231063039313135,-60,1,15,2,15,1,0,1:15,2:15,-1H 00M
,May, Trevor,543507,R,CH,74,87.3,1700,17.9,0.9410013923305435,0.9654090480660775,134.4484914686849,126.60460215260255,Changeup,97,90,105,7.84388931608234,7.843889316082338,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
,Garcia, Luis,677651,R,CH,229,84.8,2032,20,0.9410820533766755,0.9916135576349872,123.9884591105459,116.31426734254651,Changeup,99,105,120,7.674191767999389,7.6741917679993925,-15,1,45,2,0,0,15,1:45,2:00,-0H 15M
,McCarty, Kirk,668948,L,CH,44,84.7,1610,17.9,0.9466589922999957,0.9895694376141392,235.43029415943008,227.5337134652387,Changeup,99,615,630,7.896580694191385,7.896580694191379,-15,10,15,10,30,0,15,10:15,10:30,-0H 15M
,Kaprielian, James,621076,R,CH,213,85.2,1358,9.2,0.5319189627754715,0.5803145708128917,123.72789763333853,94.96728085595133,Changeup,58,120,165,28.7606167773872,28.760616777387195,-45,2,0,2,45,0,45,2:00,2:45,-0H 45M
,Thielbar, Caleb,573204,L,CH,11,82.7,1101,12.3,0.7812056496709259,0.6253565673455047,199.67105249468858,206.87693489209113,Changeup,63,675,660,-7.205882397402547,7.2058823974025294,15,11,15,11,0,0,15,11:15,11:00,+0H 15M
,Báez, Pedro,520980,R,CH,32,83.3,1519,17,0.9105737307718551,0.9858468355213629,145.66474338969613,128.09611145953983,Changeup,99,75,105,17.5686319301563,17.56863193015628,-30,1,15,1,45,0,30,1:15,1:45,-0H 30M
,Gutierrez, Vladimir,661269,R,CH,105,82.9,1737,16.3,0.8165416309904724,0.9614345733633742,111.14404890490711,121.80362956732677,Changeup,96,135,120,-10.659580662419657,10.659580662419646,15,2,15,2,0,0,15,2:15,2:00,+0H 15M
,García, Rony,665621,R,CH,89,87.4,1722,15,0.7897228648907844,0.9245627880940916,129.03138022227495,120.81424781890448,Changeup,92,105,120,8.21713240337047,8.217132403370465,-15,1,45,2,0,0,15,1:45,2:00,-0H 15M
,Liberatore, Matthew,669461,L,CH,73,85.9,1527,15.7,0.8725964287442617,0.9926352319754915,231.6463428451361,240.6957061136549,Changeup,99,615,600,-9.049363268518789,9.04936326851876,15,10,15,10,0,0,15,10:15,10:00,+0H 15M
,Bracho, Silvino,611093,R,CH,26,81.3,1814,14.9,0.7188449560705416,0.6784200572365001,135.66634501986496,107.33870516617604,Changeup,68,90,150,28.327639853688922,28.32763985368891,-60,1,30,2,30,1,0,1:30,2:30,-1H 00M
,Ray, Robbie,592662,L,CH,21,86.9,1759,16.6,0.8423367518352531,0.9452582134564387,218.23376929712146,222.10134541529004,Changeup,95,645,630,-3.8675761181685857,3.867576118168597,15,10,45,10,30,0,15,10:45,10:30,+0H 15M
,Shaw, Bryan,543766,R,CH,27,81.9,1659,10.6,0.5537743296302287,0.7615079827116986,148.1266397965137,122.61676610849904,Changeup,76,60,120,25.509873688014665,25.509873688014657,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,Floro, Dylan,571670,R,CH,130,85.2,1819,17.9,0.8960536543564773,0.953988119817811,109.66442347502617,91.79250807071729,Changeup,95,135,180,17.87191540430888,17.871915404308876,-45,2,15,3,0,0,45,2:15,3:00,-0H 45M
,Alexander, Tyler,641302,L,CH,290,82.8,1522,16.1,0.8751435730236031,0.9733184891145907,231.2785304325484,243.83282029736228,Changeup,97,615,585,-12.554289864813882,12.554289864813853,30,10,15,9,45,0,30,10:15,9:45,+0H 30M
,Martinez, Seth,661527,R,CH,64,86.5,1721,16.2,0.8313269605568508,0.8345696824412503,115.06702586678912,82.86031583661847,Changeup,83,135,195,32.206710030170655,32.206710030170655,-60,2,15,3,15,1,0,2:15,3:15,-1H 00M
,Matz, Steven,571927,L,CH,238,85.1,2322,16.1,0.7260859481695526,0.833010695312376,263.24796801655754,268.85574054458885,Changeup,83,555,540,-5.607772528031319,5.607772528031312,15,9,15,9,0,0,15,9:15,9:00,+0H 15M
,Chacín, Jhoulys,468504,R,CH,20,85.4,1472,7.2,0.4348358296945183,0.8150958911743067,128.6544603995692,123.19673874997059,Changeup,82,105,120,5.4577216495985965,5.457721649598589,-15,1,45,2,0,0,15,1:45,2:00,-0H 15M
,Henry, Tommy,674072,L,CH,70,84.8,1439,15.5,0.9112462264606245,0.9357655238585684,238.2896649852157,259.122356944201,Changeup,94,600,555,-20.832691958985293,20.83269195898528,45,10,0,9,15,0,45,10:00,9:15,+0H 45M
,Suarez, José,660761,L,CH,403,82.4,1551,14.4,0.7633621336894022,0.8839330204319081,237.14671502118844,252.62233481627146,Changeup,88,600,570,-15.47561979508302,15.475619795082954,30,10,0,9,30,0,30,10:00,9:30,+0H 30M
,Detmers, Reid,672282,L,CH,245,84.2,1435,16.2,0.9046495953422293,0.9729512218878233,225.78626350189816,241.69473062573078,Changeup,97,630,600,-15.908467123832622,15.908467123832605,30,10,30,10,0,0,30,10:30,10:00,+0H 30M
,Lemoine, Jacob,621082,R,CH,22,85.9,1517,16.4,0.8809141853760397,0.9036944032619046,123.47978420080378,94.52554383522738,Changeup,90,120,165,28.954240365576396,28.954240365576396,-45,2,0,2,45,0,45,2:00,2:45,-0H 45M
,Archer, Chris,502042,R,CH,261,87,1704,15.9,0.8383865536363106,0.9599819427944851,138.29055776809076,120.4650157737469,Changeup,96,90,120,17.825541994343865,17.825541994343872,-30,1,30,2,0,0,30,1:30,2:00,-0H 30M
,Akin, Keegan,669211,L,CH,223,84.2,1966,18.5,0.8849700376607319,0.9864008278622736,241.29626367936007,246.29058181415235,Changeup,99,600,585,-4.99431813479228,4.9943181347922865,15,10,0,9,45,0,15,10:00,9:45,+0H 15M
,Martinez, Nick,607259,R,CH,437,79.7,1716,14.6,0.719881593901316,0.8836213171177418,106.84201030655242,102.27742206559596,Changeup,88,150,150,4.564588240956468,4.5645882409564384,0,2,30,2,30,0,0,2:30,2:30, 0H 00M
,Gibson, Kyle,502043,R,CH,264,84.6,1622,15.7,0.8275027138860455,0.8359603865541129,131.8019528699814,98.88543523827809,Changeup,84,90,165,32.9165176317033,32.91651763170328,-75,1,30,2,45,1,15,1:30,2:45,-1H 15M
,Faedo, Alex,656412,R,CH,128,86.2,1946,19.4,0.9424303986888026,0.9933129627105017,124.43457079808184,120.84067168029475,Changeup,99,105,120,3.593899117787089,3.593899117787113,-15,1,45,2,0,0,15,1:45,2:00,-0H 15M
,Poppen, Sean,664092,R,CH,15,85.3,1860,18.4,0.9199076208513798,0.9243336277131765,87.8843133000769,99.36797265570101,Changeup,92,180,165,-11.483659355624113,11.48365935562412,15,3,0,2,45,0,15,3:00,2:45,+0H 15M
,Morgan, Eli,669212,R,CH,279,75.9,2098,16.6,0.7527439858565035,0.8744539080887019,96.44751710308292,95.50867090570624,Changeup,87,165,165,0.9388461973766766,0.938846197376671,0,2,45,2,45,0,0,2:45,2:45, 0H 00M
,Ragans, Cole,666142,L,CH,232,82.1,2209,21.4,0.9714302657639309,0.9732825085809698,234.43260734721832,233.09947326290924,Changeup,97,615,615,1.33313408430908,1.3331340843090678,0,10,15,10,15,0,0,10:15,10:15, 0H 00M
,Bard, Luke,572703,R,CH,10,85.6,1804,18.7,0.9322281006772584,0.9893735820617879,109.97697757864597,99.05520952883595,Changeup,99,135,165,10.921768049810026,10.921768049810018,-30,2,15,2,45,0,30,2:15,2:45,-0H 30M
,Zeuch, T.J.,643615,R,CH,32,85.6,1676,15.7,0.826167282247793,0.9536572610476298,119.47340050908468,102.0611901516133,Changeup,95,120,150,17.41221035747138,17.412210357471366,-30,2,0,2,30,0,30,2:00,2:30,-0H 30M
,Estévez, Carlos,608032,R,CH,139,88.4,1659,12.8,0.7524558386519693,0.8870200666219438,122.3965180003606,117.5370116876777,Changeup,89,120,120,4.859506312682896,4.859506312682906,0,2,0,2,0,0,0,2:00,2:00, 0H 00M
,Raley, Brooks,548384,L,CH,162,85.5,1898,18.2,0.8834643276006272,0.8403241142213913,252.01407168844196,271.39976322610084,Changeup,84,570,540,-19.385691537658886,19.38569153765888,30,9,30,9,0,0,30,9:30,9:00,+0H 30M
,Junis, Jakob,596001,R,CH,262,84.7,1384,11.2,0.6503711781965315,0.7365546351475285,134.55375582549703,109.43241461234965,Changeup,74,90,135,25.12134121314739,25.121341213147392,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Urquidy, José,664353,R,CH,391,86.1,2006,20.7,0.9847901141227627,0.9915938296064059,127.46228362005681,126.7649735267581,Changeup,99,105,105,0.6973100932987109,0.6973100932987307,0,1,45,1,45,0,0,1:45,1:45, 0H 00M
,Sulser, Beau,676641,R,CH,114,83.7,1469,15.9,0.8833431945335939,0.951452938683093,130.65815434446603,110.08543490192213,Changeup,95,105,135,20.5727194425439,20.572719442543903,-30,1,45,2,15,0,30,1:45,2:15,-0H 30M
,Minter, A.J.,621345,L,CH,197,87.6,1642,17.2,0.9308229729501,0.9177326135084353,240.29221755309158,263.2376574256149,Changeup,92,600,555,-22.94543987252331,22.94543987252335,45,10,0,9,15,0,45,10:00,9:15,+0H 45M
,Tepera, Ryan,572193,R,CH,67,85.8,1245,12.9,0.7863064377739275,0.8525095773288438,136.66042618505443,110.46401219481241,Changeup,85,90,135,26.19641399024202,26.196413990242007,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Herget, Kevin,643361,R,CH,41,83.5,2029,20.4,0.9228872051768043,0.9797027788942492,122.65572002679974,124.49806796139396,Changeup,98,120,105,-1.8423479345942155,1.84234793459422,15,2,0,1,45,0,15,2:00,1:45,+0H 15M
,Edwards Jr., Carl,605218,R,CH,95,90.6,1653,15.9,0.8631490513716611,0.8573542619927847,154.95829162916593,125.26033675742684,Changeup,86,765,105,29.697954871739086,29.697954871739086,-60,12,45,1,45,1,0,12:45,1:45,-1H 00M
,Butto, Jose,676130,R,CH,17,84.6,1689,13.4,0.6989240612383335,0.7358903772071455,130.66251352717748,108.7487769159332,Changeup,74,105,150,21.913736611244275,21.913736611244264,-45,1,45,2,30,0,45,1:45,2:30,-0H 45M
,Garcia, Bryan,650530,R,CH,85,85.5,1922,18.6,0.9086676182768908,0.9706859424086616,104.35255584031648,107.49258010669678,Changeup,97,150,150,-3.140024266380294,3.140024266380298,0,2,30,2,30,0,0,2:30,2:30, 0H 00M
,Ruiz, José,614179,R,CH,251,89.9,1795,17.6,0.9119918185314627,0.9197017035350544,136.3064408647731,113.19296693271275,Changeup,92,90,135,23.113473932060344,23.113473932060327,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Winder, Josh,680739,R,CH,158,88.9,1516,16.2,0.9100447411464414,0.9889548676694212,133.22949070119031,125.45872241111579,Changeup,99,90,105,7.770768290074528,7.770768290074512,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
,Ottavino, Adam,493603,R,CH,71,89,2070,17.3,0.8270071648631465,0.8534989374431826,118.4029234705801,89.74965451852749,Changeup,85,120,180,28.653268952052613,28.653268952052613,-60,2,0,3,0,1,0,2:00,3:00,-1H 00M
,Feyereisen, J.P.,656420,R,CH,80,87.1,1464,15.6,0.8618525025643213,0.8648122426819662,129.1126251680771,98.87057860106863,Changeup,86,105,165,30.242046567008472,30.242046567008476,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
,Henriquez, Ronny,678692,R,CH,53,87.6,1637,17.7,0.9516013107535513,0.9944316049100577,113.43587306436018,102.67267008913454,Changeup,99,135,150,10.763202975225639,10.763202975225626,-15,2,15,2,30,0,15,2:15,2:30,-0H 15M
,Clay, Sam,621348,L,CH,10,87.9,1680,12.4,0.6436882635363773,0.8060314809423911,238.39296707815168,271.5495176201113,Changeup,81,600,540,-33.15655054195963,33.15655054195962,60,10,0,9,0,1,0,10:00,9:00,+1H 00M
,Stripling, Ross,548389,R,CH,551,82.5,1680,14.7,0.7502799147462119,0.9162888964156621,136.47211635720686,128.97206668456164,Changeup,92,90,105,7.500049672645218,7.500049672645241,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
,Rodriguez, Eduardo,593958,L,CH,235,85.5,1875,18.3,0.8926004167250766,0.8999630130540822,228.71229143412094,252.3986897716507,Changeup,90,630,570,-23.686398337529766,23.686398337529788,60,10,30,9,30,1,0,10:30,9:30,+1H 00M
,Robles, Hansel,570663,R,CH,70,90.2,1607,18,0.9658741660613771,0.9881124131418876,128.082534267739,123.73914271538405,Changeup,99,105,120,4.3433915523549445,4.343391552354957,-15,1,45,2,0,0,15,1:45,2:00,-0H 15M
,Kelly, Zack,677161,R,CH,86,81.9,2381,19.3,0.8364764221964694,0.846443785874862,87.86226175985986,106.41515803157003,Changeup,85,180,150,-18.552896271710168,18.552896271710175,30,3,0,2,30,0,30,3:00,2:30,+0H 30M
,Mikolas, Miles,571945,R,CH,123,82.7,1565,15.1,0.8102708116529577,0.9589284955572002,130.37104603556702,121.84482173529855,Changeup,96,105,120,8.526224300268467,8.526224300268465,-15,1,45,2,0,0,15,1:45,2:00,-0H 15M
,Cessa, Luis,570666,R,CH,226,87.8,1675,13.2,0.7085287083473469,0.8211094510228378,132.2021254121156,110.6357794898859,Changeup,82,90,135,21.5663459222297,21.56634592222972,-45,1,30,2,15,0,45,1:30,2:15,-0H 45M
,Snell, Blake,605483,L,CH,117,87.1,1899,16.9,0.8422638497330396,0.987209950183053,226.12762769311175,238.56237139382546,Changeup,99,630,600,-12.43474370071371,12.43474370071369,30,10,30,10,0,0,30,10:30,10:00,+0H 30M
,Castillo, Luis,622379,R,CH,10,88.3,1465,15.1,0.8832252565808428,0.9588018409007854,96.41691617198444,82.62643466785623,Changeup,96,165,195,13.79048150412821,13.790481504128213,-30,2,45,3,15,0,30,2:45,3:15,-0H 30M
,Quintana, José,500779,L,CH,480,86.4,1320,13.5,0.8182343545030899,0.929171772642691,227.27610610077622,247.1636033915443,Changeup,93,630,585,-19.887497290768096,19.88749729076811,45,10,30,9,45,0,45,10:30,9:45,+0H 45M
,Keuchel, Dallas,572971,L,CH,290,79.2,1552,15.5,0.8244584277101551,0.9066761420269381,232.05585568810994,257.49069890866895,Changeup,91,615,570,-25.434843220559003,25.43484322055903,45,10,15,9,30,0,45,10:15,9:30,+0H 45M
,Milner, Hoby,571948,L,CH,215,81.3,1782,18,0.8994929430394116,0.9772439297987454,273.8246055990099,270.1556175691094,Changeup,98,525,540,3.668988029900504,3.668988029900465,-15,8,45,9,0,0,15,8:45,9:00,-0H 15M
,Lodolo, Nick,666157,L,CH,165,88.3,1953,18.8,0.934390357783504,0.9506958584871317,251.723532576276,267.76708522035966,Changeup,95,570,540,-16.04355264408366,16.04355264408366,30,9,30,9,0,0,30,9:30,9:00,+0H 30M
,Martin, Corbin,656686,R,CH,64,87.8,2001,17.3,0.8437245088015183,0.7556006311191248,127.7437376481137,97.26302390646121,Changeup,76,105,165,30.48071374165248,30.480713741652494,-60,1,45,2,45,1,0,1:45,2:45,-1H 00M
,Bolaños, Ronald,671790,R,CH,16,87.1,1486,13.6,0.789026473306974,0.9113773815478835,149.48892263569428,121.9169473024325,Changeup,91,60,120,27.571975333261776,27.571975333261765,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,Foster, Matt,641582,R,CH,73,83.9,1822,17.3,0.8559730960314073,0.9832265564677839,131.52099513112518,133.9216488500997,Changeup,98,90,90,-2.4006537189745245,2.400653718974529,0,1,30,1,30,0,0,1:30,1:30, 0H 00M
,Lawrence, Casey,596271,R,CH,84,83.2,1780,18.8,0.9264815285983801,0.9731625239049522,109.82392561174854,97.00416446706059,Changeup,97,135,165,12.819761144687945,12.81976114468795,-30,2,15,2,45,0,30,2:15,2:45,-0H 30M
,Hicks, Jordan,663855,R,CH,27,92.1,1777,18.3,0.9503949978112507,0.9461252822734951,126.85985086321561,114.70268269377823,Changeup,95,105,135,12.157168169437384,12.157168169437389,-30,1,45,2,15,0,30,1:45,2:15,-0H 30M
,Manning, Matt,666159,R,CH,74,86.2,1371,13.9,0.8177244022111329,0.948742031153537,132.16807937563024,116.34445312008353,Changeup,95,90,120,15.823626255546714,15.8236262555467,-30,1,30,2,0,0,30,1:30,2:00,-0H 30M
,Springs, Jeffrey,605488,L,CH,734,81.1,1415,15.7,0.8598198871775868,0.9754519363580445,231.44179374177918,247.54964927692208,Changeup,98,615,585,-16.107855535142903,16.10785553514289,30,10,15,9,45,0,30,10:15,9:45,+0H 30M
,Freeland, Kyle,607536,L,CH,391,84.8,1485,13.1,0.8002951140312008,0.9262944872087315,222.7687243699314,242.25835936424244,Changeup,93,630,600,-19.489634994311047,19.489634994310993,30,10,30,10,0,0,30,10:30,10:00,+0H 30M
,Romo, Sergio,489265,R,CH,44,79.9,2121,22.1,0.9868976391763205,0.9932231268021191,100.38675657307188,98.64006419100379,Changeup,99,165,165,1.7466923820680904,1.746692382068105,0,2,45,2,45,0,0,2:45,2:45, 0H 00M
,Baker, Bryan,641329,R,CH,202,83.9,1909,17.9,0.8646423855198943,0.8729442296964095,149.23059251023355,122.47421257743758,Changeup,87,60,120,26.756379932795966,26.756379932795944,-60,1,0,2,0,1,0,1:00,2:00,-1H 00M
,Jax, Griffin,643377,R,CH,153,89.8,1580,15.7,0.8672431023092201,0.9021984171842844,131.40015549437518,106.9837986725796,Changeup,90,90,150,24.41635682179559,24.41635682179559,-60,1,30,2,30,1,0,1:30,2:30,-1H 00M
,Eflin, Zach,621107,R,CH,73,87,1699,16.4,0.8652976996586917,0.9589521266530178,125.7170757970415,116.56116216078607,Changeup,96,105,120,9.155913636255434,9.155913636255452,-15,1,45,2,0,0,15,1:45,2:00,-0H 15M
