"","pitch_type","year","name","percentile"
"2302","FF","2015","Cotts, Neal",64.5228215767635
"2303","SL","2015","Cotts, Neal",62.3762376237624
"2304","CH","2016","Coulombe, Danny",32.1266968325792
"2305","CU","2016","Coulombe, Danny",88.3116883116883
"2306","CU","2017","Coulombe, Danny",63.5593220338983
"2307","CU","2018","Coulombe, Danny",23.3050847457627
"2308","CU","2021","Coulombe, Danny",26.6666666666667
"2309","FF","2015","Coulombe, Danny",31.3278008298755
"2310","FF","2016","Coulombe, Danny",29.4238683127572
"2311","FF","2017","Coulombe, Danny",50.207468879668
"2312","FF","2021","Coulombe, Danny",53.1128404669261
"2313","SI","2017","Coulombe, Danny",28.6604361370716
"2314","SL","2017","Coulombe, Danny",51.7133956386293
"2315","SL","2018","Coulombe, Danny",76.219512195122
"2316","SL","2021","Coulombe, Danny",42.3173803526448
"2317","SI","2021","Cousins, Jake",39.5348837209302
"2318","SI","2022","Cousins, Jake",48.4536082474227
"2319","SL","2021","Cousins, Jake",93.1989924433249
"2320","SL","2022","Cousins, Jake",68.3823529411765
"2321","CH","2017","Covey, Dylan",13.4199134199134
"2322","CH","2018","Covey, Dylan",84.9315068493151
"2323","CH","2019","Covey, Dylan",43.2900432900433
"2324","CU","2017","Covey, Dylan",7.6271186440678
"2325","CU","2018","Covey, Dylan",16.9491525423729
"2326","FC","2019","Covey, Dylan",3.17460317460317
"2327","FF","2017","Covey, Dylan",39.8340248962656
"2328","FF","2019","Covey, Dylan",79.1423001949318
"2329","SI","2017","Covey, Dylan",20.8722741433022
"2330","SI","2018","Covey, Dylan",19.0140845070423
"2331","SI","2019","Covey, Dylan",5.28169014084507
"2332","SL","2017","Covey, Dylan",9.96884735202492
"2333","SL","2018","Covey, Dylan",2.4390243902439
"2334","CH","2015","Cravy, Tyler",19.7368421052632
"2335","FF","2015","Cravy, Tyler",8.09128630705394
"2336","FF","2016","Cravy, Tyler",88.0658436213992
"2337","SL","2015","Cravy, Tyler",36.963696369637
"2338","CU","2022","Crawford, Kutter",27.6497695852535
"2339","FC","2022","Crawford, Kutter",13.1386861313869
"2340","FF","2022","Crawford, Kutter",11.8895966029724
"2341","CU","2019","Crichton, Stefan",83.0434782608696
"2342","CU","2021","Crichton, Stefan",31.1111111111111
"2343","SI","2017","Crichton, Stefan",13.3956386292835
"2344","SI","2019","Crichton, Stefan",66.9014084507042
"2345","SI","2021","Crichton, Stefan",26.7441860465116
"2346","FC","2017","Crick, Kyle",61.0619469026549
"2347","FF","2017","Crick, Kyle",86.9294605809129
"2348","FF","2018","Crick, Kyle",89.5705521472393
"2349","FF","2019","Crick, Kyle",33.1384015594542
"2350","FF","2021","Crick, Kyle",49.6108949416342
"2351","SI","2018","Crick, Kyle",77.8169014084507
"2352","SI","2019","Crick, Kyle",39.0845070422535
"2353","SI","2022","Crick, Kyle",58.4192439862543
"2354","SL","2017","Crick, Kyle",29.595015576324
"2355","SL","2018","Crick, Kyle",87.5
"2356","SL","2019","Crick, Kyle",56.0906515580737
"2357","SL","2021","Crick, Kyle",74.0554156171285
"2358","SL","2022","Crick, Kyle",36.5196078431373
"2359","CH","2021","Crismatt, Nabil",75
"2360","CH","2022","Crismatt, Nabil",91.2133891213389
"2361","CU","2021","Crismatt, Nabil",15.5555555555556
"2362","CU","2022","Crismatt, Nabil",68.6635944700461
"2363","FF","2021","Crismatt, Nabil",45.5252918287938
"2364","FF","2022","Crismatt, Nabil",38.2165605095541
"2365","SI","2021","Crismatt, Nabil",41.8604651162791
"2366","FF","2021","Crochet, Garrett",47.8599221789883
"2367","SL","2021","Crochet, Garrett",79.0931989924433
"2368","FF","2015","Crockett, Kyle",54.356846473029
"2369","FF","2016","Crockett, Kyle",72.6337448559671
"2370","FF","2018","Crockett, Kyle",52.1472392638037
"2371","CH","2021","Crowe, Wil",87.0967741935484
"2372","CH","2022","Crowe, Wil",33.4728033472803
"2373","CU","2021","Crowe, Wil",8.44444444444444
"2374","FF","2021","Crowe, Wil",0.389105058365759
"2375","FF","2022","Crowe, Wil",77.9193205944798
"2376","SI","2021","Crowe, Wil",44.9612403100775
"2377","SI","2022","Crowe, Wil",35.7388316151203
"2378","SL","2021","Crowe, Wil",6.04534005037783
"2379","SL","2022","Crowe, Wil",5.88235294117647
"2380","SL","2022","Cruz, Fernando",52.6960784313725
"2381","SI","2022","Cuas, Jose",60.8247422680412
"2382","SL","2022","Cuas, Jose",50.2450980392157
"2383","CH","2015","Cueto, Johnny",39.9122807017544
"2384","CH","2016","Cueto, Johnny",90.4977375565611
"2385","CH","2017","Cueto, Johnny",26.4069264069264
"2386","CH","2018","Cueto, Johnny",80.365296803653
"2387","CH","2021","Cueto, Johnny",2.41935483870968
"2388","CH","2022","Cueto, Johnny",40.1673640167364
"2389","FC","2015","Cueto, Johnny",42.1052631578947
"2390","FC","2016","Cueto, Johnny",89.010989010989
"2391","FC","2017","Cueto, Johnny",42.4778761061947
"2392","FC","2022","Cueto, Johnny",12.4087591240876
"2393","FF","2015","Cueto, Johnny",94.8132780082988
"2394","FF","2016","Cueto, Johnny",96.2962962962963
"2395","FF","2017","Cueto, Johnny",92.3236514522822
"2396","FF","2018","Cueto, Johnny",56.0327198364008
"2397","FF","2021","Cueto, Johnny",92.6070038910506
"2398","FF","2022","Cueto, Johnny",89.5966029723992
"2399","SI","2015","Cueto, Johnny",82.0338983050847
"2400","SI","2016","Cueto, Johnny",71.3286713286713
"2401","SI","2017","Cueto, Johnny",14.3302180685358
"2402","SI","2018","Cueto, Johnny",65.8450704225352
"2403","SI","2021","Cueto, Johnny",15.5038759689922
"2404","SI","2022","Cueto, Johnny",82.4742268041237
"2405","SL","2015","Cueto, Johnny",30.3630363036304
"2406","SL","2016","Cueto, Johnny",59.7972972972973
"2407","SL","2017","Cueto, Johnny",22.4299065420561
"2408","SL","2018","Cueto, Johnny",40.2439024390244
"2409","SL","2021","Cueto, Johnny",19.1435768261965
"2410","SL","2022","Cueto, Johnny",57.1078431372549
"2411","FF","2018","Cuevas, William",31.2883435582822
"2412","FF","2015","Cunniff, Brandon",76.1410788381743
"2413","FF","2016","Cunniff, Brandon",56.3786008230453
"2414","SL","2015","Cunniff, Brandon",52.4752475247525
"2415","FF","2016","Curtis, Zac",45.0617283950617
"2416","FF","2018","Curtis, Zac",58.0777096114519
"2417","FF","2017","Curtiss, John",67.8423236514523
"2418","FF","2021","Curtiss, John",89.8832684824903
"2419","SL","2021","Curtiss, John",0.755667506297229
"2420","FF","2022","Cyr, Tyler",72.8237791932059
"2421","FF","2022","Díaz, Alexis",93.8428874734607
"2422","SL","2022","Díaz, Alexis",83.3333333333333
"2423","FF","2017","Díaz, Dayan",49.792531120332
"2424","FF","2016","Díaz, Edwin",47.3251028806584
"2425","FF","2017","Díaz, Edwin",61.8257261410788
"2426","FF","2018","Díaz, Edwin",96.7280163599182
"2427","FF","2019","Díaz, Edwin",76.0233918128655
"2428","FF","2021","Díaz, Edwin",25.0972762645914
"2429","FF","2022","Díaz, Edwin",69.6390658174098
"2430","SI","2016","Díaz, Edwin",69.2307692307692
"2431","SL","2016","Díaz, Edwin",93.9189189189189
"2432","SL","2017","Díaz, Edwin",79.4392523364486
"2433","SL","2018","Díaz, Edwin",78.3536585365854
"2434","SL","2019","Díaz, Edwin",23.7960339943343
"2435","SL","2021","Díaz, Edwin",93.4508816120907
"2436","SL","2022","Díaz, Edwin",99.2647058823529
"2437","FF","2015","Díaz, Jairo",89.6265560165975
"2438","FF","2019","Díaz, Jairo",87.1345029239766
"2439","SI","2019","Díaz, Jairo",6.33802816901408
"2440","SL","2015","Díaz, Jairo",34.6534653465347
"2441","SL","2019","Díaz, Jairo",69.1218130311615
"2442","FF","2015","Díaz, Jumbo",91.9087136929461
"2443","FF","2016","Díaz, Jumbo",83.7448559670782
"2444","FF","2017","Díaz, Jumbo",24.4813278008299
"2445","SI","2015","Díaz, Jumbo",23.3898305084746
"2446","SL","2015","Díaz, Jumbo",41.2541254125413
"2447","SL","2016","Díaz, Jumbo",70.2702702702703
"2448","SL","2017","Díaz, Jumbo",67.9127725856698
"2449","CH","2021","Díaz, Yennsy",37.0967741935484
"2450","FF","2021","Díaz, Yennsy",52.3346303501946
"2451","CU","2022","Danish, Tyler",72.8110599078341
"2452","SI","2022","Danish, Tyler",6.18556701030928
"2453","CH","2015","Danks, John",6.57894736842105
"2454","CH","2016","Danks, John",23.5294117647059
"2455","CU","2015","Danks, John",18.5714285714286
"2456","FC","2015","Danks, John",7.36842105263158
"2457","FF","2015","Danks, John",24.6887966804979
"2458","FF","2016","Danks, John",17.9012345679012
"2459","SI","2015","Danks, John",16.9491525423729
"2460","CU","2016","Darvish, Yu",30.7359307359307
"2461","CU","2017","Darvish, Yu",50
"2462","CU","2019","Darvish, Yu",55.2173913043478
"2463","CU","2021","Darvish, Yu",71.5555555555555
"2464","CU","2022","Darvish, Yu",63.594470046083
"2465","FC","2016","Darvish, Yu",37.3626373626374
"2466","FC","2017","Darvish, Yu",92.0353982300885
"2467","FC","2018","Darvish, Yu",32.7433628318584
"2468","FC","2019","Darvish, Yu",99.2063492063492
"2469","FC","2021","Darvish, Yu",24.6153846153846
"2470","FC","2022","Darvish, Yu",84.6715328467153
"2471","FF","2016","Darvish, Yu",72.0164609053498
"2472","FF","2017","Darvish, Yu",67.0124481327801
"2473","FF","2018","Darvish, Yu",43.9672801635992
"2474","FF","2019","Darvish, Yu",20.8576998050682
"2475","FF","2021","Darvish, Yu",50.3891050583658
"2476","FF","2022","Darvish, Yu",78.343949044586
"2477","FS","2021","Darvish, Yu",3.33333333333333
"2478","FS","2022","Darvish, Yu",72.4137931034483
"2479","CU","2021","Darvish, Yu",64.4444444444444
"2480","SI","2016","Darvish, Yu",61.5384615384615
"2481","SI","2017","Darvish, Yu",7.16510903426791
"2482","SI","2018","Darvish, Yu",42.6056338028169
"2483","SI","2019","Darvish, Yu",16.5492957746479
"2484","SI","2021","Darvish, Yu",44.5736434108527
"2485","SI","2022","Darvish, Yu",77.319587628866
"2486","SL","2016","Darvish, Yu",94.5945945945946
"2487","SL","2017","Darvish, Yu",93.4579439252336
"2488","SL","2018","Darvish, Yu",37.8048780487805
"2489","SL","2019","Darvish, Yu",41.643059490085
"2490","SL","2021","Darvish, Yu",91.6876574307305
"2491","SL","2022","Darvish, Yu",98.2843137254902
"2492","FF","2021","Davidson, Tucker",39.1050583657588
"2493","FF","2022","Davidson, Tucker",7.00636942675159
"2494","SL","2021","Davidson, Tucker",70.2770780856423
"2495","SL","2022","Davidson, Tucker",15.1960784313725
"2496","CH","2015","Davies, Zach",47.8070175438597
"2497","CH","2016","Davies, Zach",92.3076923076923
"2498","CH","2017","Davies, Zach",7.79220779220779
"2499","CH","2018","Davies, Zach",46.1187214611872
"2500","CH","2019","Davies, Zach",97.8354978354978
"2501","CH","2021","Davies, Zach",0
"2502","CH","2022","Davies, Zach",98.744769874477
"2503","CU","2016","Davies, Zach",68.3982683982684
"2504","CU","2017","Davies, Zach",57.6271186440678
"2505","CU","2018","Davies, Zach",69.9152542372881
"2506","CU","2021","Davies, Zach",28.8888888888889
"2507","CU","2022","Davies, Zach",26.2672811059908
"2508","FC","2016","Davies, Zach",39.5604395604396
"2509","FC","2017","Davies, Zach",73.4513274336283
"2510","FC","2018","Davies, Zach",13.2743362831858
"2511","FC","2019","Davies, Zach",38.0952380952381
"2512","FC","2021","Davies, Zach",20.7692307692308
"2513","FC","2022","Davies, Zach",27.007299270073
"2514","SI","2015","Davies, Zach",70.1694915254237
"2515","SI","2016","Davies, Zach",5.94405594405594
"2516","SI","2017","Davies, Zach",48.2866043613707
"2517","SI","2018","Davies, Zach",70.4225352112676
"2518","SI","2019","Davies, Zach",11.9718309859155
"2519","SI","2021","Davies, Zach",0.387596899224806
"2520","SI","2022","Davies, Zach",2.74914089347079
"2521","CH","2018","Davis, Austin",33.3333333333333
"2522","CH","2022","Davis, Austin",28.4518828451883
"2523","FF","2018","Davis, Austin",35.1738241308793
"2524","FF","2019","Davis, Austin",34.307992202729
"2525","FF","2021","Davis, Austin",50.1945525291829
"2526","FF","2022","Davis, Austin",5.9447983014862
"2527","SL","2018","Davis, Austin",42.9878048780488
"2528","SL","2021","Davis, Austin",36.5239294710327
"2529","SL","2022","Davis, Austin",61.2745098039216
"2530","FF","2017","Davis, Rookie",62.448132780083
"2531","FC","2015","Davis, Wade",91.5789473684211
"2532","FC","2016","Davis, Wade",65.9340659340659
"2533","FC","2017","Davis, Wade",88.4955752212389
"2534","FC","2018","Davis, Wade",63.716814159292
"2535","FC","2019","Davis, Wade",36.5079365079365
"2536","FC","2021","Davis, Wade",28.4615384615385
"2537","FF","2015","Davis, Wade",97.3029045643154
"2538","FF","2016","Davis, Wade",93.4156378600823
"2539","FF","2017","Davis, Wade",94.8132780082988
"2540","FF","2018","Davis, Wade",62.5766871165644
"2541","FF","2019","Davis, Wade",37.4269005847953
"2542","FF","2021","Davis, Wade",43.3852140077821
"2543","CU","2015","Davis, Wade",80.4761904761905
"2544","CU","2016","Davis, Wade",71.4285714285714
"2545","CU","2017","Davis, Wade",39.4067796610169
"2546","CU","2018","Davis, Wade",69.0677966101695
"2547","CU","2019","Davis, Wade",2.60869565217391
"2548","CU","2021","Davis, Wade",19.5555555555556
"2549","FF","2016","Dayton, Grant",91.358024691358
"2550","FF","2017","Dayton, Grant",59.7510373443983
"2551","FF","2019","Dayton, Grant",51.0721247563353
"2552","FF","2021","Dayton, Grant",12.4513618677043
"2553","CH","2015","De Fratus, Justin",22.8070175438596
"2554","FF","2015","De Fratus, Justin",39.6265560165975
"2555","SI","2015","De Fratus, Justin",17.2881355932203
"2556","SL","2015","De Fratus, Justin",5.94059405940594
"2557","CU","2021","De Geus, Brett",3.11111111111111
"2558","FC","2021","De Geus, Brett",11.5384615384615
"2559","SI","2021","De Geus, Brett",3.87596899224806
"2560","SI","2022","De Jesus, Angel",54.9828178694158
"2561","CU","2021","De Jong, Chase",57.7777777777778
"2562","CU","2022","De Jong, Chase",40.0921658986175
"2563","FF","2017","De Jong, Chase",31.7427385892116
"2564","FF","2018","De Jong, Chase",25.7668711656442
"2565","FF","2021","De Jong, Chase",12.2568093385214
"2566","FF","2022","De Jong, Chase",57.9617834394904
"2567","SL","2021","De Jong, Chase",32.9974811083123
"2568","SL","2022","De Jong, Chase",91.1764705882353
"2569","CH","2016","De La Cruz, Joel",72.3981900452489
"2570","SI","2016","De La Cruz, Joel",3.84615384615385
"2571","SL","2016","De La Cruz, Joel",25.3378378378378
"2572","CU","2015","De La Rosa, Jorge",42.3809523809524
"2573","CU","2016","De La Rosa, Jorge",48.0519480519481
"2574","FC","2015","De La Rosa, Jorge",5.26315789473684
"2575","FC","2016","De La Rosa, Jorge",0
"2576","FC","2017","De La Rosa, Jorge",48.6725663716814
"2577","FC","2018","De La Rosa, Jorge",22.1238938053097
"2578","FF","2015","De La Rosa, Jorge",14.7302904564315
"2579","FF","2016","De La Rosa, Jorge",9.87654320987654
"2580","FF","2017","De La Rosa, Jorge",86.3070539419087
"2581","FF","2018","De La Rosa, Jorge",6.5439672801636
"2582","FS","2015","De La Rosa, Jorge",93.3333333333333
"2583","FS","2016","De La Rosa, Jorge",65.3846153846154
"2584","FS","2017","De La Rosa, Jorge",88.5714285714286
"2585","FS","2018","De La Rosa, Jorge",86.2068965517241
"2586","CH","2015","de la Rosa, Rubby",0
"2587","FF","2015","de la Rosa, Rubby",90.4564315352697
"2588","FF","2016","de la Rosa, Rubby",47.9423868312757
"2589","SI","2015","de la Rosa, Rubby",1.35593220338983
"2590","SL","2015","de la Rosa, Rubby",84.1584158415842
"2591","SL","2016","de la Rosa, Rubby",81.0810810810811
"2592","FF","2016","De Leon, Jose",10.9053497942387
"2593","SI","2021","De Leon, Jose",59.3023255813954
"2594","FF","2018","De Los Santos, Enyel",43.3537832310838
"2595","FF","2019","De Los Santos, Enyel",43.0799220272904
"2596","FF","2021","De Los Santos, Enyel",8.94941634241245
"2597","FF","2022","De Los Santos, Enyel",87.4734607218684
"2598","SL","2021","De Los Santos, Enyel",19.8992443324937
"2599","SL","2022","De Los Santos, Enyel",80.6372549019608
"2600","SI","2022","De Los Santos, Yerry",54.639175257732
"2601","SL","2022","De Los Santos, Yerry",17.156862745098
"2602","CH","2016","Dean, Pat",73.3031674208145
"2603","FF","2016","Dean, Pat",4.11522633744856
"2604","SL","2016","Dean, Pat",16.2162162162162
"2605","CU","2015","Deduno, Samuel",40.4761904761905
"2606","FC","2015","Deduno, Samuel",24.2105263157895
"2607","CH","2015","deGrom, Jacob",95.1754385964912
"2608","CH","2016","deGrom, Jacob",71.4932126696833
"2609","CH","2017","deGrom, Jacob",72.2943722943723
"2610","CH","2018","deGrom, Jacob",95.4337899543379
"2611","CH","2019","deGrom, Jacob",92.6406926406926
"2612","CH","2021","deGrom, Jacob",70.5645161290323
"2613","CU","2015","deGrom, Jacob",16.6666666666667
"2614","CU","2016","deGrom, Jacob",17.3160173160173
"2615","CU","2017","deGrom, Jacob",75.8474576271186
"2616","CU","2018","deGrom, Jacob",86.864406779661
"2617","FF","2015","deGrom, Jacob",98.3402489626556
"2618","FF","2016","deGrom, Jacob",84.9794238683128
"2619","FF","2017","deGrom, Jacob",95.850622406639
"2620","FF","2018","deGrom, Jacob",98.7730061349693
"2621","FF","2019","deGrom, Jacob",97.270955165692
"2622","FF","2021","deGrom, Jacob",97.8599221789883
"2623","FF","2022","deGrom, Jacob",79.4055201698514
"2624","SI","2015","deGrom, Jacob",44.7457627118644
"2625","SI","2016","deGrom, Jacob",58.041958041958
"2626","SI","2017","deGrom, Jacob",31.7757009345794
"2627","SI","2018","deGrom, Jacob",69.0140845070423
"2628","SL","2015","deGrom, Jacob",90.7590759075908
"2629","SL","2016","deGrom, Jacob",91.5540540540541
"2630","SL","2017","deGrom, Jacob",83.4890965732087
"2631","SL","2018","deGrom, Jacob",97.5609756097561
"2632","SL","2019","deGrom, Jacob",98.300283286119
"2633","SL","2021","deGrom, Jacob",98.992443324937
"2634","SL","2022","deGrom, Jacob",83.0882352941177
"2635","FF","2019","Del Pozo, Miguel",22.0272904483431
"2636","CH","2015","Delabar, Steve",10.9649122807018
"2637","FF","2015","Delabar, Steve",70.954356846473
"2638","FF","2016","Delabar, Steve",37.4485596707819
"2639","CH","2015","Delgado, Randall",63.5964912280702
"2640","CH","2016","Delgado, Randall",70.5882352941177
"2641","CH","2017","Delgado, Randall",77.9220779220779
"2642","FF","2015","Delgado, Randall",92.9460580912863
"2643","FF","2016","Delgado, Randall",16.8724279835391
"2644","FF","2017","Delgado, Randall",89.2116182572614
"2645","SI","2015","Delgado, Randall",54.5762711864407
"2646","SI","2016","Delgado, Randall",50.6993006993007
"2647","SI","2017","Delgado, Randall",58.8785046728972
"2648","SL","2015","Delgado, Randall",54.1254125412541
"2649","SL","2016","Delgado, Randall",35.472972972973
"2650","SL","2017","Delgado, Randall",2.80373831775701
"2651","SI","2017","Dermody, Matt",54.8286604361371
"2652","SL","2017","Dermody, Matt",64.1744548286604
"2653","CH","2015","DeSclafani, Anthony",73.6842105263158
"2654","CH","2019","DeSclafani, Anthony",42.8571428571429
"2655","CH","2021","DeSclafani, Anthony",72.1774193548387
"2656","FF","2015","DeSclafani, Anthony",45.0207468879668
"2657","FF","2016","DeSclafani, Anthony",18.5185185185185
"2658","FF","2018","DeSclafani, Anthony",24.5398773006135
"2659","FF","2019","DeSclafani, Anthony",92.9824561403509
"2660","FF","2021","DeSclafani, Anthony",81.1284046692607
"2661","CU","2015","DeSclafani, Anthony",35.2380952380952
"2662","CU","2016","DeSclafani, Anthony",64.5021645021645
"2663","CU","2019","DeSclafani, Anthony",60.4347826086956
"2664","CU","2021","DeSclafani, Anthony",20
"2665","SI","2015","DeSclafani, Anthony",73.8983050847458
"2666","SI","2016","DeSclafani, Anthony",91.6083916083916
"2667","SI","2018","DeSclafani, Anthony",30.9859154929577
"2668","SI","2019","DeSclafani, Anthony",79.9295774647887
"2669","SI","2021","DeSclafani, Anthony",90.6976744186046
"2670","SL","2015","DeSclafani, Anthony",18.1518151815182
"2671","SL","2016","DeSclafani, Anthony",82.4324324324324
"2672","SL","2018","DeSclafani, Anthony",74.6951219512195
"2673","SL","2019","DeSclafani, Anthony",75.070821529745
"2674","SL","2021","DeSclafani, Anthony",95.9697732997481
"2675","SL","2022","DeSclafani, Anthony",12.0098039215686
"2676","CH","2015","Despaigne, Odrisamer",1.75438596491228
"2677","CH","2017","Despaigne, Odrisamer",44.5887445887446
"2678","CU","2015","Despaigne, Odrisamer",3.80952380952381
"2679","EP","2015","Despaigne, Odrisamer",0
"2680","FC","2015","Despaigne, Odrisamer",46.3157894736842
"2681","FC","2017","Despaigne, Odrisamer",46.0176991150442
"2682","FC","2018","Despaigne, Odrisamer",3.53982300884956
"2683","FF","2015","Despaigne, Odrisamer",93.9834024896266
"2684","FF","2016","Despaigne, Odrisamer",37.6543209876543
"2685","FF","2017","Despaigne, Odrisamer",51.2448132780083
"2686","FF","2018","Despaigne, Odrisamer",37.8323108384458
"2687","SI","2015","Despaigne, Odrisamer",31.864406779661
"2688","SI","2016","Despaigne, Odrisamer",55.9440559440559
"2689","SI","2017","Despaigne, Odrisamer",42.3676012461059
"2690","SI","2018","Despaigne, Odrisamer",57.3943661971831
"2691","SL","2015","Despaigne, Odrisamer",9.57095709570957
"2692","CH","2022","Detmers, Reid",21.3389121338912
"2693","CU","2022","Detmers, Reid",65.4377880184332
"2694","FF","2021","Detmers, Reid",13.2295719844358
"2695","FF","2022","Detmers, Reid",81.104033970276
"2696","SL","2022","Detmers, Reid",57.5980392156863
"2697","CH","2015","Detwiler, Ross",5.70175438596491
"2698","CH","2016","Detwiler, Ross",23.0769230769231
"2699","CH","2019","Detwiler, Ross",11.6883116883117
"2700","CU","2019","Detwiler, Ross",34.3478260869565
"2701","FC","2019","Detwiler, Ross",4.76190476190476
"2702","FC","2021","Detwiler, Ross",52.3076923076923
"2703","FC","2022","Detwiler, Ross",30.6569343065693
"2704","FF","2015","Detwiler, Ross",17.8423236514523
"2705","FF","2016","Detwiler, Ross",22.6337448559671
"2706","FF","2019","Detwiler, Ross",46.3937621832359
"2707","FF","2021","Detwiler, Ross",54.0856031128405
"2708","FF","2022","Detwiler, Ross",52.6539278131635
"2709","SI","2015","Detwiler, Ross",18.9830508474576
"2710","SI","2016","Detwiler, Ross",70.979020979021
"2711","SI","2019","Detwiler, Ross",46.1267605633803
"2712","SI","2021","Detwiler, Ross",57.3643410852713
"2713","SI","2022","Detwiler, Ross",64.2611683848797
"2714","SL","2015","Detwiler, Ross",0.33003300330033
"2715","SL","2016","Detwiler, Ross",7.77027027027027
"2716","CH","2016","Devenski, Chris",96.3800904977376
"2717","CH","2017","Devenski, Chris",91.3419913419913
"2718","CH","2018","Devenski, Chris",88.1278538812785
"2719","CH","2019","Devenski, Chris",47.6190476190476
"2720","FF","2016","Devenski, Chris",81.4814814814815
"2721","FF","2017","Devenski, Chris",80.9128630705394
"2722","FF","2018","Devenski, Chris",48.2617586912065
"2723","FF","2019","Devenski, Chris",41.130604288499
"2724","FF","2022","Devenski, Chris",37.5796178343949
"2725","CU","2016","Devenski, Chris",56.2770562770563
"2726","SL","2016","Devenski, Chris",78.3783783783784
"2727","SL","2017","Devenski, Chris",58.8785046728972
"2728","SL","2018","Devenski, Chris",21.3414634146341
"2729","SL","2019","Devenski, Chris",65.1558073654391
"2730","CH","2017","Diaz, Miguel",21.6450216450216
"2731","CH","2021","Diaz, Miguel",70.1612903225807
"2732","FF","2017","Diaz, Miguel",34.4398340248963
"2733","FF","2018","Diaz, Miguel",73.8241308793456
"2734","FF","2021","Diaz, Miguel",61.8677042801556
"2735","SI","2017","Diaz, Miguel",15.2647975077882
"2736","SL","2017","Diaz, Miguel",7.16510903426791
"2737","FF","2015","Dickey, R.A.",24.4813278008299
"2738","FF","2016","Dickey, R.A.",56.9958847736626
"2739","FF","2017","Dickey, R.A.",74.4813278008299
"2740","KN","2015","Dickey, R.A.",50
"2741","KN","2016","Dickey, R.A.",0
"2742","KN","2017","Dickey, R.A.",50
"2743","FF","2018","Diekman, Jake",57.8732106339468
"2744","FF","2019","Diekman, Jake",93.3723196881092
"2745","FF","2021","Diekman, Jake",24.3190661478599
"2746","FF","2022","Diekman, Jake",58.1740976645435
"2747","SI","2015","Diekman, Jake",71.1864406779661
"2748","SI","2016","Diekman, Jake",51.7482517482517
"2749","SI","2018","Diekman, Jake",50.7042253521127
"2750","SI","2021","Diekman, Jake",20.1550387596899
"2751","SI","2022","Diekman, Jake",17.8694158075601
"2752","SL","2015","Diekman, Jake",33.6633663366337
"2753","SL","2016","Diekman, Jake",73.9864864864865
"2754","SL","2018","Diekman, Jake",13.4146341463415
"2755","SL","2019","Diekman, Jake",45.8923512747875
"2756","SL","2021","Diekman, Jake",75.5667506297229
"2757","SL","2022","Diekman, Jake",4.90196078431373
"2758","CU","2021","Diplán, Marcos",37.3333333333333
"2759","FF","2021","Diplán, Marcos",32.8793774319066
"2760","SI","2019","Dobnak, Randy",62.3239436619718
"2761","SI","2021","Dobnak, Randy",58.5271317829457
"2762","SL","2019","Dobnak, Randy",47.3087818696884
"2763","SL","2021","Dobnak, Randy",0
"2764","SI","2021","Dolis, Rafael",20.9302325581395
"2765","SL","2021","Dolis, Rafael",41.3098236775819
"2766","FF","2016","Domínguez, José",50
"2767","SL","2016","Domínguez, José",25
"2768","FF","2018","Domínguez, Seranthony",89.3660531697341
"2769","FF","2019","Domínguez, Seranthony",61.4035087719298
"2770","FF","2022","Domínguez, Seranthony",66.4543524416136
"2771","SI","2022","Domínguez, Seranthony",90.7216494845361
"2772","SL","2018","Domínguez, Seranthony",86.890243902439
"2773","SL","2019","Domínguez, Seranthony",49.2917847025496
"2774","SL","2022","Domínguez, Seranthony",25
"2775","FF","2015","Doolittle, Sean",50.6224066390041
"2776","FF","2016","Doolittle, Sean",84.7736625514403
"2777","FF","2017","Doolittle, Sean",95.643153526971
"2778","FF","2018","Doolittle, Sean",97.5460122699387
"2779","FF","2019","Doolittle, Sean",72.7095516569201
"2780","FF","2021","Doolittle, Sean",37.7431906614786
"2781","CH","2015","Doubront, Felix",87.280701754386
"2782","CU","2015","Doubront, Felix",54.2857142857143
"2783","FC","2015","Doubront, Felix",33.6842105263158
"2784","FF","2015","Doubront, Felix",0.622406639004149
"2785","SI","2015","Doubront, Felix",48.135593220339
"2786","FC","2021","Doval, Camilo",58.4615384615385
"2787","FC","2022","Doval, Camilo",9.48905109489051
"2788","SI","2022","Doval, Camilo",45.0171821305842
"2789","SL","2021","Doval, Camilo",83.375314861461
"2790","SL","2022","Doval, Camilo",98.5294117647059
"2791","FF","2019","Dowdy, Kyle",68.0311890838207
"2792","FF","2015","Drake, Oliver",51.8672199170125
"2793","FF","2016","Drake, Oliver",23.8683127572016
"2794","FF","2017","Drake, Oliver",21.7842323651452
"2795","FF","2018","Drake, Oliver",17.7914110429448
"2796","FF","2019","Drake, Oliver",59.2592592592593
"2797","FS","2015","Drake, Oliver",46.6666666666667
"2798","FS","2016","Drake, Oliver",80.7692307692308
"2799","FS","2017","Drake, Oliver",62.8571428571429
"2800","FS","2018","Drake, Oliver",34.4827586206897
"2801","FS","2019","Drake, Oliver",90
"2802","CH","2015","Duensing, Brian",80.7017543859649
"2803","CH","2017","Duensing, Brian",77.0562770562771
"2804","CH","2018","Duensing, Brian",27.3972602739726
"2805","CU","2017","Duensing, Brian",50.8474576271186
"2806","FF","2015","Duensing, Brian",74.896265560166
"2807","FF","2017","Duensing, Brian",48.5477178423236
"2808","FF","2018","Duensing, Brian",10.4294478527607
"2809","SI","2015","Duensing, Brian",57.6271186440678
"2810","SI","2017","Duensing, Brian",93.4579439252336
