"","player","pitch_type","year","rank","perc","sim_player"
"19075",502748,"CU","2017","second","94.3125724347815",605200
"19076",408241,"CU","2015","second","91.7887117726012",503449
"19077",408241,"CU","2016","second","93.6440551846348",605538
"19078",460059,"CU","2017","second","91.0087271504336",641540
"19079",642547,"CU","2018","second","94.9000748189347",657248
"19080",642547,"CU","2019","second","95.221460102133",670280
"19081",642547,"CU","2021","second","92.989129905146",641540
"19082",642547,"CU","2022","second","90.3345176955119",670912
"19083",606131,"CU","2016","second","94.5957698525789",608328
"19084",596071,"CU","2017","second","93.6836309373473",501985
"19085",596071,"CU","2018","second","92.570931881889",608331
"19086",596071,"CU","2019","second","93.6015927722591",664948
"19087",433589,"CU","2015","second","89.2601824085701",543606
"19088",433589,"CU","2016","second","90.6715839977964",592866
"19089",433589,"CU","2017","second","92.0376401327797",592789
"19090",433589,"CU","2018","second","91.8878530742411",605135
"19091",433589,"CU","2019","second","92.6933181576964",605135
"19092",433589,"CU","2021","second","90.2436828918435",642547
"19093",475479,"CU","2015","second","92.7490072910695",664141
"19094",475479,"CU","2016","second","91.8740706528789",621076
"19095",475479,"CU","2017","second","92.5855340490429",621076
"19096",475479,"CU","2019","second","92.1301979604692",672851
"19097",475479,"CU","2022","second","92.6845232790781",680686
"19098",601713,"CU","2017","second","95.0038982996786",453286
"19099",601713,"CU","2018","second","94.3290289184404",543243
"19100",601713,"CU","2019","second","94.4499555766134",656605
"19101",601713,"CU","2021","second","94.8495822696933",669467
"19102",601713,"CU","2022","second","95.2708647109356",571945
"19103",668676,"CU","2019","second","92.6047306996083",680739
"19104",668676,"CU","2021","second","91.6438651154701",669302
"19105",668676,"CU","2022","second","94.1079493551357",664062
"19106",592644,"CU","2018","second","91.4635140111353",677651
"19107",592644,"CU","2019","second","92.6018889711271",643493
"19108",621363,"CU","2022","second","92.4280789863755",657006
"19109",519141,"CU","2015","second","89.6452929674806",669373
"19110",519141,"CU","2016","second","88.4210746324546",669373
"19111",519141,"CU","2017","second","90.2353396059686",672282
"19112",519141,"CU","2018","second","89.8876953575851",676879
"19113",519141,"CU","2019","second","89.2631294628765",607074
"19114",519141,"CU","2021","second","90.7153340838548",501985
"19115",664074,"CU","2021","second","95.227397294452",641927
"19116",519144,"CU","2015","second","94.2511622012481",425844
"19117",519144,"CU","2016","second","93.417703063927",425844
"19118",519144,"CU","2017","second","94.1556653271114",664299
"19119",519144,"CU","2018","second","93.6163870243137",664299
"19120",519144,"CU","2019","second","92.9328131316305",664299
"19121",519151,"CU","2016","second","92.2014318472682",605397
"19122",519151,"CU","2017","second","90.7494893141749",605397
"19123",519151,"CU","2018","second","91.0077305854264",657376
"19124",519151,"CU","2019","second","91.6333389205951",607625
"19125",519151,"CU","2021","second","92.5692972781203",605397
"19126",519151,"CU","2022","second","92.7608869190851",663423
"19127",456034,"CU","2015","second","92.2539422330402",642028
"19128",456034,"CU","2016","second","92.7210041683664",592767
"19129",643493,"CU","2017","second","90.9694677901464",664141
"19130",643493,"CU","2018","second","91.3974357265251",475479
"19131",643493,"CU","2022","second","93.152930511167",592791
"19132",534812,"CU","2015","second","93.087546671672",605164
"19133",534812,"CU","2016","second","92.3887553479005",680739
"19134",534812,"CU","2017","second","91.9950900703162",664353
"19135",615698,"CU","2022","second","95.1333209813211",608328
"19136",500779,"CU","2015","second","93.4917576060482",641447
"19137",500779,"CU","2016","second","93.8545137390922",641778
"19138",500779,"CU","2017","second","93.3868045740766",641302
"19139",500779,"CU","2018","second","95.2748378271349",669373
"19140",500779,"CU","2019","second","93.8288853986374",669373
"19141",500779,"CU","2021","second","94.9920496751507",542947
"19142",500779,"CU","2022","second","94.5868000109009",674072
"19143",548384,"CU","2021","second","93.3744416135418",607755
"19144",541640,"CU","2015","second","94.2825562678585",605164
"19145",500724,"CU","2017","second","95.1578290982697",672851
"19146",519166,"CU","2017","second","93.4922047877046",672578
"19147",598287,"CU","2018","second","92.6485322373222",660825
"19148",598287,"CU","2019","second","92.3584508303129",554340
"19149",598287,"CU","2021","second","92.3794138794242",605135
"19150",598287,"CU","2022","second","92.7018297858619",669920
"19151",459987,"CU","2016","second","90.6039398587609",656970
"19152",519168,"CU","2016","second","93.8869043238994",693821
"19153",592662,"CU","2017","second","92.3038154173729",676050
"19154",592662,"CU","2018","second","92.6861663712093",663738
"19155",592662,"CU","2019","second","93.0909686565125",642100
"19156",592662,"CU","2021","second","93.4930583335561",666200
"19157",607067,"CU","2016","second","94.7438549859615",672851
"19158",621052,"CU","2021","second","94.0029858439176",601713
"19159",453385,"CU","2016","second","93.1317715180676",666200
"19160",572070,"CU","2015","second","94.1221291704344",607625
"19161",572070,"CU","2018","second","91.0704442127292",608349
"19162",572070,"CU","2021","second","93.8131723355412",669467
"19163",670950,"CU","2019","second","92.4450466381466",661383
"19164",670950,"CU","2021","second","94.6103030673034",675921
"19165",670950,"CU","2022","second","94.9066660431803",641729
"19166",543699,"CU","2015","second","93.1358914832756",665152
"19167",543699,"CU","2016","second","92.784281013794",621076
"19168",543699,"CU","2017","second","94.146226366833",453286
"19169",543699,"CU","2018","second","93.1785910637793",543294
"19170",543699,"CU","2019","second","93.6338348126959",605200
"19171",502085,"CU","2015","second","94.5947767251243",518876
"19172",502085,"CU","2016","second","95.870373114604",518876
"19173",502085,"CU","2017","second","95.2460863311915",543037
"19174",502085,"CU","2018","second","94.9068754688186",605347
"19175",607074,"CU","2022","second","94.2678129389073",669373
"19176",605446,"CU","2018","second","94.6663838201894",425844
"19177",605446,"CU","2019","second","96.1837864527765",665152
"19178",408061,"CU","2015","second","94.8506461859938",425844
"19179",408061,"CU","2016","second","94.0159595181103",665152
"19180",451775,"CU","2015","second","92.4039828108372",434378
"19181",669735,"CU","2021","second","94.8307020643819",518876
"19182",593958,"CU","2019","second","94.0658334753088",676050
"19183",622446,"CU","2018","second","93.7572941890991",641712
"19184",622446,"CU","2019","second","93.6150440603338",445276
"19185",434643,"CU","2015","second","91.6747618144221",501985
"19186",475054,"CU","2016","second","96.1378768044047",664353
"19187",469134,"CU","2015","second","92.3057285329817",664141
"19188",573124,"CU","2016","second","93.6384218071125",628711
"19189",573124,"CU","2017","second","93.190506062721",628711
"19190",573124,"CU","2018","second","92.4253257571974",667463
"19191",573124,"CU","2019","second","92.5937038639011",628711
"19192",543726,"CU","2015","second","91.6580642310577",642100
"19193",543726,"CU","2016","second","91.7185089193677",656657
"19194",605452,"CU","2019","second","92.2831170005782",676265
"19195",621074,"CU","2022","second","94.3771240256937",518876
"19196",614179,"CU","2021","second","94.4850791305904",676265
"19197",614179,"CU","2022","second","94.5432422495995",676265
"19198",543734,"CU","2015","second","92.1035485768572",666200
"19199",657746,"CU","2022","second","92.8166004263757",670280
"19200",594986,"CU","2019","second","92.0860953000037",518516
"19201",547943,"CU","2017","second","93.4796164073464",624133
"19202",547943,"CU","2018","second","94.3302647779203",608331
"19203",547943,"CU","2019","second","94.3144774314215",672282
"19204",547943,"CU","2021","second","94.3303338397803",672282
"19205",434671,"CU","2015","second","92.3717009693188",668676
"19206",434671,"CU","2016","second","93.2994258703903",666204
"19207",434671,"CU","2017","second","92.5544745722888",605164
"19208",434671,"CU","2018","second","92.1424685897779",608328
"19209",434671,"CU","2019","second","91.8500581852521",608328
"19210",594987,"CU","2019","second","93.8071101158342",657376
"19211",594987,"CU","2021","second","94.4763882783764",641771
"19212",477569,"CU","2015","second","93.4760028364207",689225
"19213",477569,"CU","2016","second","93.1596295126673",664054
"19214",477569,"CU","2017","second","93.9425066998113",676637
"19215",477569,"CU","2018","second","94.6422363796583",666204
"19216",517593,"CU","2015","second","93.4523997340658",605164
"19217",502188,"CU","2015","second","94.0391981806906",594577
"19218",502188,"CU","2016","second","94.165415330745",605164
"19219",502188,"CU","2017","second","94.2825785960908",570666
"19220",572102,"CU","2015","second","95.0102952567983",676710
"19221",592717,"CU","2015","second","95.2623435827487",664353
"19222",592717,"CU","2016","second","94.9402379505091",605397
"19223",592717,"CU","2017","second","94.884754728806",664337
"19224",592717,"CU","2018","second","94.6439633023738",543243
"19225",592717,"CU","2019","second","94.9143037984023",608723
"19226",592717,"CU","2021","second","94.754904939555",660271
"19227",592717,"CU","2022","second","94.9795299503187",641771
"19228",663776,"CU","2021","second","94.5161431777177",664948
"19229",663776,"CU","2022","second","94.5750744836975",650893
"19230",663485,"CU","2022","second","91.7111018854294",656234
"19231",502327,"CU","2016","second","89.6643871133147",542947
"19232",502327,"CU","2018","second","88.532585605216",518516
"19233",608601,"CU","2018","second","95.2045279972427",678394
"19234",599683,"CU","2017","second","93.9908794725612",664337
"19235",599683,"CU","2018","second","95.3046340734868",669169
"19236",622250,"CU","2021","second","92.8103316614688",605218
"19237",489294,"CU","2015","second","95.7601122068178",547179
"19238",453286,"CU","2015","second","92.8597581022996",594577
"19239",453286,"CU","2016","second","93.6079933629043",570666
"19240",453286,"CU","2017","second","92.5835032663245",670912
"19241",453286,"CU","2018","second","92.9554755095389",606303
"19242",453286,"CU","2019","second","92.6076185938736",656546
"19243",453286,"CU","2021","second","93.6440829964588",621107
"19244",453286,"CU","2022","second","94.0933343227159",664299
"19245",657376,"CU","2022","second","95.1761543833152",621121
"19246",519267,"CU","2015","second","95.027217919314",425794
"19247",668687,"CU","2021","second","93.4306484081601",601713
"19248",622608,"CU","2018","second","93.9915789858738",656629
"19249",622608,"CU","2019","second","91.8853371958741",641712
"19250",622608,"CU","2021","second","93.6677115049109",672851
"19251",448306,"CU","2015","second","95.7429509184685",502043
"19252",448306,"CU","2016","second","95.0917209267829",502043
"19253",448306,"CU","2017","second","93.4266620963039",656629
"19254",448306,"CU","2018","second","93.9747002962298",641540
"19255",640463,"CU","2016","second","93.0067246488878",668676
"19256",640463,"CU","2017","second","93.2485062375492",680739
"19257",533167,"CU","2015","second","90.5811689195883",605164
"19258",543779,"CU","2016","second","93.6395652501788",669373
"19259",543779,"CU","2017","second","93.4686093862217",624133
"19260",430580,"CU","2015","second","91.63866330903",641712
"19261",430580,"CU","2016","second","92.7826259640739",592836
"19262",608371,"CU","2017","second","91.8838414880955",664299
"19263",608371,"CU","2019","second","91.2087291393541",545343
"19264",608371,"CU","2021","second","92.855578357333",668933
"19265",572140,"CU","2016","second","92.431448118311",608331
"19266",572140,"CU","2017","second","95.3070700259726",669461
"19267",572140,"CU","2018","second","94.9418568130896",608331
"19268",572140,"CU","2019","second","94.5294614640608",669461
"19269",607215,"CU","2018","second","94.2563117270403",676050
"19270",669373,"CU","2021","second","93.6229704077332",596295
"19271",669373,"CU","2022","second","94.7192190694795",657649
"19272",656970,"CU","2019","second","91.894688627194",663378
"19273",656970,"CU","2022","second","93.634214805555",650893
"19274",572143,"CU","2018","second","94.2699108928027",595881
"19275",572143,"CU","2021","second","95.6854629896614",621111
"19276",592761,"CU","2021","second","92.9980832027329",554431
"19277",434672,"CU","2017","second","92.5007052292758",605164
"19278",622098,"CU","2018","second","93.5151054145294",643493
"19279",595001,"CU","2016","second","93.8453591110208",656234
"19280",595001,"CU","2019","second","94.6031181185893",641771
"19281",642092,"CU","2021","second","95.4000363081986",672851
"19282",519293,"CU","2018","second","91.3166112290782",608344
"19283",519293,"CU","2018","second","91.3166112290782",608344
"19284",519293,"CU","2021","second","92.8722739781642",641778
"19285",592767,"CU","2015","second","84.1395103743374",664161
"19286",592767,"CU","2016","second","83.7718648028842",519293
"19287",592767,"CU","2019","second","87.4442775853411",667427
"19288",592767,"CU","2021","second","89.8082814203181",605164
"19289",592767,"CU","2022","second","90.5791968473034",605164
"19290",605483,"CU","2016","second","90.2677649894777",669674
"19291",605483,"CU","2017","second","92.0574229778474",663776
"19292",605483,"CU","2018","second","92.3685294388573",519043
"19293",605483,"CU","2019","second","92.5299020765103",675916
"19294",605483,"CU","2021","second","92.8687154007151",607074
"19295",605483,"CU","2022","second","92.9831572381047",607074
"19296",519301,"CU","2016","second","95.306136138554",669145
"19297",519301,"CU","2017","second","95.3857913998872",500779
"19298",519301,"CU","2018","second","94.8023549919396",650893
"19299",465657,"CU","2015","second","94.6255367049437",425794
"19300",465657,"CU","2016","second","94.5039603543653",425844
"19301",465657,"CU","2017","second","94.3551490892557",502179
"19302",465657,"CU","2019","second","93.7929810089292",506433
"19303",642098,"CU","2019","second","96.0588956523251",624522
"19304",489334,"CU","2017","second","95.0401176296478",670280
"19305",489334,"CU","2018","second","95.6027824652406",670280
"19306",489334,"CU","2019","second","94.9919263920769",672851
"19307",489334,"CU","2021","second","95.6294053978918",672851
"19308",622251,"CU","2021","second","95.444669016136",664337
"19309",622251,"CU","2022","second","95.313548901386",672710
"19310",608716,"CU","2017","second","93.5235113707766",503449
"19311",608716,"CU","2021","second","93.3103376281231",614179
"19312",657006,"CU","2021","second","95.2880753123824",650893
"19313",623451,"CU","2018","second","91.2806612304685",608723
"19314",623451,"CU","2022","second","95.3202171453392",664299
"19315",596112,"CU","2016","second","94.9211624919579",666204
"19316",596112,"CU","2017","second","93.8135309143432",693821
"19317",596112,"CU","2021","second","94.6083746266993",656546
"19318",621381,"CU","2018","second","91.6450308535708",543272
"19319",621381,"CU","2019","second","93.4360521313544",656657
"19320",621381,"CU","2022","second","94.5950993261353",669459
"19321",573185,"CU","2016","second","92.7374889730814",670280
"19322",544931,"CU","2015","second","95.5054267142878",656546
"19323",544931,"CU","2016","second","95.3971016671543",543037
"19324",544931,"CU","2017","second","94.8516532610208",656546
"19325",544931,"CU","2018","second","95.223909228407",656234
"19326",544931,"CU","2019","second","95.3304900142151",641771
"19327",544931,"CU","2021","second","94.3146151089242",608717
"19328",608717,"CU","2017","second","94.6367669289111",608723
"19329",608717,"CU","2018","second","94.8886251306793",608723
"19330",608717,"CU","2019","second","95.7334397297821",608723
"19331",608717,"CU","2021","second","93.569977832328",592717
"19332",608717,"CU","2022","second","92.9132579171531",656234
"19333",519326,"CU","2015","second","94.7688111651267",594577
"19334",519326,"CU","2016","second","95.2213437562342",669424
"19335",548389,"CU","2016","second","93.7054555315663",608328
"19336",548389,"CU","2017","second","92.2550776708643",605397
"19337",548389,"CU","2018","second","94.0830963863675",656302
"19338",548389,"CU","2019","second","92.8549665523635",605397
"19339",548389,"CU","2021","second","93.3462276832655",664353
"19340",548389,"CU","2022","second","93.2941430394188",592836
"19341",573186,"CU","2016","second","93.5403805985046",660825
"19342",573186,"CU","2017","second","93.4781261717855",663485
"19343",544150,"CU","2016","second","93.6567921711609",592836
"19344",544150,"CU","2017","second","93.0031424624953",623451
"19345",605498,"CU","2018","second","90.2277000411949",641778
"19346",624133,"CU","2022","second","95.204350454813",669373
"19347",660761,"CU","2019","second","92.6579746450888",656970
"19348",660761,"CU","2021","second","93.8094846336668",664076
"19349",660761,"CU","2022","second","94.2437155103022",664076
"19350",593833,"CU","2018","second","93.7366159032434",641771
"19351",474668,"CU","2016","second","95.6160728034164",624133
"19352",608718,"CU","2018","second","91.4744572274635",608344
"19353",608718,"CU","2021","second","92.108106787139",656756
"19354",592789,"CU","2015","second","92.4301736602073",664161
"19355",592789,"CU","2016","second","93.8643864175339",615698
"19356",592789,"CU","2018","second","93.9875900913545",605280
"19357",592789,"CU","2019","second","94.1866748794912",657093
"19358",592789,"CU","2022","second","90.933461068565",621107
"19359",663378,"CU","2022","second","93.4045642547428",650893
"19360",592791,"CU","2016","second","96.538632011295",605397
"19361",592791,"CU","2017","second","95.4300427831931",624522
"19362",592791,"CU","2018","second","95.0478693121234",605397
"19363",592791,"CU","2021","second","95.7303321253952",622251
"19364",592791,"CU","2022","second","95.4662217740448",622251
"19365",547888,"CU","2015","second","92.3007085554462",670124
"19366",547888,"CU","2016","second","91.2339410106472",570666
"19367",547888,"CU","2017","second","92.1237212243143",528748
"19368",547749,"CU","2016","second","92.8360240001082",608328
"19369",547749,"CU","2017","second","93.3772869361791",608328
"19370",527054,"CU","2015","second","92.0291860780094",528748
"19371",527054,"CU","2016","second","90.6462974189611",570666
"19372",527054,"CU","2017","second","92.0141572955637",528748
"19373",527054,"CU","2018","second","91.4424744467209",657746
"19374",527054,"CU","2019","second","91.8581513326977",623474
"19375",573204,"CU","2021","second","94.6802396913828",669461
"19376",573204,"CU","2022","second","96.0446694276843",669461
"19377",624522,"CU","2021","second","96.2003493100756",543037
"19378",624522,"CU","2022","second","95.9008006217647",675627
"19379",605507,"CU","2021","second","94.4176423143382",657093
"19380",605507,"CU","2022","second","94.2608079262537",608379
"19381",668868,"CU","2022","second","95.0927435380981",669461
"19382",592804,"CU","2015","second","94.0593878442479",605507
"19383",592804,"CU","2016","second","95.6839835185807",664353
"19384",592804,"CU","2018","second","94.3912548475036",664353
"19385",663423,"CU","2021","second","94.3776615008915",624522
"19386",663423,"CU","2022","second","93.6977543325497",624522
"19387",501957,"CU","2015","second","93.58152198219",571945
"19388",501957,"CU","2016","second","92.1090509768853",592836
"19389",501957,"CU","2017","second","92.2950810900798",676710
"19390",458708,"CU","2015","second","90.8989059707125",608328
"19391",458708,"CU","2016","second","91.851124369994",608328
"19392",458708,"CU","2017","second","91.0602690916964",664299
"19393",458708,"CU","2018","second","91.8207532021397",664299
"19394",458708,"CU","2019","second","90.6781888567633",643493
"19395",458708,"CU","2021","second","92.3306949132264",664141
"19396",448614,"CU","2015","second","93.6647737156935",621074
"19397",448614,"CU","2016","second","94.4335584457905",606303
"19398",448614,"CU","2017","second","93.1930992453664",518876
"19399",657053,"CU","2018","second","94.5315390620946",656427
"19400",657053,"CU","2019","second","94.7242496439607",675627
"19401",657053,"CU","2021","second","94.8948973985612",660271
"19402",657053,"CU","2022","second","94.865007378585",622503
"19403",592811,"CU","2016","second","92.2156832575907",642231
"19404",592811,"CU","2017","second","90.8686620226498",657746
"19405",592811,"CU","2018","second","91.3135809003688",663485
"19406",642152,"CU","2021","second","93.7125607242316",656427
"19407",592815,"CU","2017","second","93.7562436838366",656234
"19408",543867,"CU","2017","second","95.2160195133648",664948
"19409",605513,"CU","2019","second","94.221627443029",621074
"19410",621249,"CU","2021","second","95.4648092642912",672851
"19411",621249,"CU","2022","second","94.9610607807075",672851
"19412",628711,"CU","2016","second","91.3137879264164",573124
"19413",628711,"CU","2021","second","94.1334063515318",657006
"19414",628711,"CU","2022","second","93.7332564281223",548384
"19415",664353,"CU","2021","second","96.4506332410542",665152
"19416",664353,"CU","2022","second","97.383857422607",608328
"19417",553878,"CU","2017","second","91.9494368997284",643316
"19418",553878,"CU","2019","second","92.0254013786464",643316
"19419",664285,"CU","2018","second","93.2699302491451",664948
"19420",664285,"CU","2019","second","93.7949266349892",676879
"19421",664285,"CU","2021","second","93.5107723301921",608331
"19422",664285,"CU","2022","second","94.17623416006",608331
"19423",450306,"CU","2017","second","92.7593833595095",672282
"19424",450306,"CU","2018","second","91.6818356043928",624133
"19425",450306,"CU","2019","second","90.0707105398844",624133
"19426",607755,"CU","2022","second","93.1504854969544",607481
"19427",592826,"CU","2015","second","95.639402007946",681217
"19428",592826,"CU","2016","second","95.314614290106",661383
"19429",592826,"CU","2017","second","95.3527018628089",621076
"19430",592826,"CU","2018","second","94.2950499945935",502171
"19431",592826,"CU","2019","second","94.671540882711",518876
"19432",592826,"CU","2021","second","95.3062389049781",657248
"19433",592826,"CU","2022","second","94.3921972147184",657248
"19434",570649,"CU","2015","second","93.3904398186841",570666
"19435",570649,"CU","2016","second","93.2705570824483",502171
"19436",572403,"CU","2015","second","94.3107652824448",548389
"19437",572403,"CU","2016","second","93.1146383834972",608328
"19438",572403,"CU","2017","second","93.916907339024",676710
"19439",572403,"CU","2018","second","93.1640609940343",571945
"19440",572403,"CU","2019","second","92.7500382261393",664353
"19441",434378,"CU","2015","second","94.4288388540165",664141
"19442",434378,"CU","2016","second","93.4152066668279",663436
"19443",434378,"CU","2017","second","94.4583094834628",643493
"19444",434378,"CU","2018","second","92.0361867993034",663436
"19445",434378,"CU","2019","second","92.7770959207398",605397
"19446",434378,"CU","2022","second","95.0279680582557",663436
"19447",548337,"CU","2016","second","91.7063457001693",668676
"19448",453646,"CU","2016","second","91.4281373310931",605164
"19449",543881,"CU","2015","second","94.6390566763696",669212
"19450",285064,"CU","2015","second","90.746723695086",670124
"19451",285064,"CU","2016","second","90.505925268706",668676
"19452",450172,"CU","2015","second","95.0719597587556",681217
"19453",450172,"CU","2016","second","93.9088979801789",456713
"19454",450172,"CU","2017","second","93.5922345748727",545343
"19455",458690,"CU","2018","second","92.1571079274327",621076
"19456",608723,"CU","2019","second","93.4752185309524",606303
"19457",608723,"CU","2021","second","95.0360929695375",641771
"19458",608723,"CU","2022","second","95.3406934098553",623451
"19459",608379,"CU","2015","second","92.1350581167482",663474
"19460",608379,"CU","2016","second","91.8467944514617",668676
"19461",608379,"CU","2017","second","94.6300627662041",623485
"19462",608379,"CU","2018","second","94.4309885596869",623485
"19463",608379,"CU","2019","second","94.1466110204187",605507
"19464",608379,"CU","2021","second","94.8535720141157",605218
"19465",608379,"CU","2022","second","93.86061810722",605218
"19466",621097,"CU","2019","second","92.3477268249172",668676
"19467",425794,"CU","2016","second","94.1740564977067",425844
"19468",425794,"CU","2017","second","93.822658752285",425844
"19469",425794,"CU","2018","second","92.9053281509276",605135
"19470",425794,"CU","2019","second","92.8613486541964",665152
"19471",425794,"CU","2021","second","93.4529669603374",605135
"19472",425794,"CU","2022","second","93.6287946885433",502179
"19473",592836,"CU","2015","second","92.1361711487294",672851
"19474",592836,"CU","2016","second","95.073588851069",605507
"19475",592836,"CU","2017","second","94.8642442808919",623485
"19476",592836,"CU","2021","second","95.1491856415186",608328
"19477",592836,"CU","2022","second","94.8603353690685",605164
"19478",476589,"CU","2015","second","94.0528805693219",680739
"19479",476589,"CU","2016","second","93.9146077449693",680739
"19480",657093,"CU","2021","second","92.7925192514835",664062
"19481",657093,"CU","2022","second","95.3682012222577",608328
"19482",450308,"CU","2015","second","88.6782708098706",608379
"19483",450308,"CU","2016","second","89.285841438341",605538
"19484",450308,"CU","2017","second","90.7866712938599",605538
"19485",596133,"CU","2017","second","89.9277487788334",680686
"19486",596133,"CU","2018","second","91.5725522871956",680686
"19487",657097,"CU","2019","second","95.0580774916644",681217
"19488",643778,"CU","2019","second","90.9100597945454",676050
"19489",543901,"CU","2016","second","91.4012028319748",605200
"19490",543901,"CU","2019","second","90.9074212223092",663485
"19491",649144,"CU","2021","second","92.4768541871982",656970
"19492",669330,"CU","2022","second","92.6693922976586",656546
"19493",554430,"CU","2017","second","94.1871728065214",471911
"19494",554430,"CU","2018","second","95.8204749015222",670280
"19495",554430,"CU","2019","second","95.3988691949607",624522
"19496",554430,"CU","2021","second","95.4823423487764",592717
"19497",554430,"CU","2022","second","94.5477074330261",518876
"19498",669952,"CU","2021","second","95.3844028480021",657508
"19499",669952,"CU","2022","second","96.1098671050098",669169
"19500",592858,"CU","2019","second","94.8930376177385",656605
"19501",452666,"CU","2015","second","94.9833733574736",623485
"19502",452666,"CU","2016","second","94.9898930866214",592836
"19503",592866,"CU","2021","second","93.1371456814057",669060
"19504",592866,"CU","2022","second","93.7533277142081",669920
"19505",669060,"CU","2021","second","94.8970517913129",518748
"19506",669060,"CU","2022","second","94.3849568551774",518748
"19507",450351,"CU","2015","second","91.1319457722127",501985
"19508",592869,"CU","2015","second","94.25924825579",676637
"19509",592869,"CU","2016","second","95.4319547538061",657093
"19510",680739,"CU","2022","second","92.087779537092",661383
"19511",595465,"CU","2018","second","95.5817360409825",605463
"19512",605538,"CU","2016","second","92.3275850872829",664141
"19513",622072,"CU","2015","second","93.1698043303438",676050
"19514",622072,"CU","2016","second","94.4427581756313",672282
"19515",622072,"CU","2017","second","95.9244164347243",669211
"19516",622072,"CU","2018","second","95.1807564829308",622065
"19517",622072,"CU","2019","second","96.2271208789683",676050
"19518",621056,"CU","2018","second","91.498039137066",650644
"19519",663765,"CU","2021","second","95.1029802795399",656605
"19520",605540,"CU","2021","second","94.1833760285037",657248
"19521",605540,"CU","2022","second","93.3487758497168",664126
"19522",519443,"CU","2017","second","95.367844335447",663436
"19523",519443,"CU","2018","second","95.2683478903257",621112
"19524",519443,"CU","2019","second","95.4851396451194",656730
"19525",519443,"CU","2021","second","94.3722895444913",669169
"19526",642229,"CU","2016","second","95.139830752777",425844
"19527",657140,"CU","2022","second","93.9954682188592",518876
"19528",453214,"CU","2015","second","84.6728433975217",593643
"19529",453214,"CU","2016","second","86.2536291326013",605164
"19530",664337,"CU","2022","second","96.3073061779319",669952
"19531",657141,"CU","2019","second","94.9097705805302",665152
"19532",642232,"CU","2018","second","94.461480843463",656657
"19533",642232,"CU","2019","second","91.6974997515335",657770
"19534",642232,"CU","2021","second","88.4335849403574",686610
"19535",642232,"CU","2022","second","88.5084254290177",448179
"19536",622065,"CU","2019","second","93.1523039717177",641447
"19537",622065,"CU","2021","second","93.717840396282",605177
"19538",622065,"CU","2022","second","94.3342081405739",676050
"19539",446899,"CU","2016","second","89.3977816402226",501925
"19540",446899,"CU","2017","second","89.5114483250723",621248
"19541",446899,"CU","2018","second","89.9923936399346",657044
"19542",669145,"CU","2021","second","91.6446859928151",664285
"19543",669145,"CU","2022","second","92.6498240430124",641778
"19544",519455,"CU","2015","second","94.6124637011997",680739
"19545",519455,"CU","2016","second","94.9370065358039",605164
"19546",519455,"CU","2017","second","94.2766054221257",681217
"19547",519455,"CU","2018","second","93.8820937500437",681217
"19548",519455,"CU","2019","second","93.8090014593291",605164
"19549",501625,"SI","2015","second","95.2533998850965",641302
"19550",501625,"SI","2016","second","94.7046662001933",641302
"19551",501625,"SI","2017","second","94.3254120681688",641302
"19552",501625,"SI","2018","second","94.9160992880897",641302
"19553",501625,"SI","2019","second","93.596197833207",606424
"19554",501625,"SI","2021","second","95.0280573848604",592662
"19555",472551,"SI","2015","second","92.3288709317476",543272
"19556",472551,"SI","2016","second","93.3221466353829",446321
"19557",472551,"SI","2017","second","91.6341075313986",669145
"19558",472551,"SI","2021","second","93.8470412553657",663776
"19559",656061,"SI","2021","second","94.9888002349904",595881
"19560",656061,"SI","2022","second","95.2171642735127",663158
"19561",502264,"SI","2015","second","93.1001331347171",643615
"19562",534947,"SI","2016","second","96.4910962471023",572193
"19563",534947,"SI","2017","second","94.7683726584155",665871
"19564",346793,"SI","2015","second","93.771361358126",650893
"19565",642607,"SI","2019","second","93.7018464704705",642701
"19566",452027,"SI","2016","second","92.7762842303556",594835
"19567",452027,"SI","2017","second","93.7235951839526",594835
"19568",452027,"SI","2021","second","94.2845822282749",547943
"19569",458006,"SI","2015","second","94.3247662340934",445926
"19570",458006,"SI","2016","second","95.480309455452",622253
"19571",458006,"SI","2017","second","95.6173323359364",669060
"19572",458006,"SI","2018","second","95.9776984923268",606160
"19573",458006,"SI","2019","second","96.3487350412545",669060
"19574",456379,"SI","2015","second","94.8023931711795",607625
"19575",593417,"SI","2017","second","97.0230523935541",661440
"19576",622505,"SI","2018","second","95.5700368958588",608566
"19577",622505,"SI","2019","second","93.4448811252268",456501
"19578",645261,"SI","2018","second","94.8623659834966",658431
"19579",645261,"SI","2019","second","95.0725896286538",664141
"19580",645261,"SI","2021","second","96.035399561578",628708
"19581",645261,"SI","2022","second","94.9890612943872",628708
"19582",669920,"SI","2022","second","93.8826230779833",656557
"19583",518397,"SI","2016","second","93.2047514644155",593958
"19584",518397,"SI","2017","second","88.1124351155633",607625
"19585",518397,"SI","2018","second","92.6613954330085",548384
"19586",518397,"SI","2019","second","92.2386678495508",548384
"19587",518397,"SI","2021","second","93.2986141273907",664285
"19588",518397,"SI","2022","second","93.0674025659592",624133
"19589",641302,"SI","2019","second","94.1555311816739",676050
"19590",641302,"SI","2021","second","95.4137555143909",642028
"19591",641302,"SI","2022","second","94.6936026829803",501625
"19592",622075,"SI","2022","second","95.7048496681608",642152
"19593",621237,"SI","2017","second","91.7650705307734",669461
