"","player_name","pitch_type","year","pitcher","name"
"836","Kowar, Jackson","FF","2022",663804,"Kowar, Jackson"
"837","Krehbiel, Joey","CH","2022",607216,"Krehbiel, Joey"
"838","Krehbiel, Joey","FC","2022",607216,"Krehbiel, Joey"
"839","Krehbiel, Joey","FF","2022",607216,"Krehbiel, Joey"
"840","Kremer, Dean","CH","2022",665152,"Kremer, Dean"
"841","Kremer, Dean","CU","2022",665152,"Kremer, Dean"
"842","Kremer, Dean","FC","2022",665152,"Kremer, Dean"
"843","Kremer, Dean","FF","2022",665152,"Kremer, Dean"
"844","Kremer, Dean","SI","2022",665152,"Kremer, Dean"
"845","Kuhl, Chad","CH","2022",641771,"Kuhl, Chad"
"846","Kuhl, Chad","CU","2022",641771,"Kuhl, Chad"
"847","Kuhl, Chad","SI","2022",641771,"Kuhl, Chad"
"848","Kuhl, Chad","SL","2022",641771,"Kuhl, Chad"
"849","Kuhnel, Joel","CH","2022",669270,"Kuhnel, Joel"
"850","Kuhnel, Joel","FF","2022",669270,"Kuhnel, Joel"
"851","Kuhnel, Joel","SI","2022",669270,"Kuhnel, Joel"
"852","Kuhnel, Joel","SL","2022",669270,"Kuhnel, Joel"
"853","L<f3>pez, Jorge","CH","2022",605347,"López, Jorge"
"854","L<f3>pez, Jorge","CU","2022",605347,"López, Jorge"
"855","L<f3>pez, Jorge","SI","2022",605347,"López, Jorge"
"856","L<f3>pez, Jorge","SL","2022",605347,"López, Jorge"
"857","L<f3>pez, Pablo","CH","2022",641154,"López, Pablo"
"858","L<f3>pez, Pablo","CU","2022",641154,"López, Pablo"
"859","L<f3>pez, Pablo","FC","2022",641154,"López, Pablo"
"860","L<f3>pez, Pablo","FF","2022",641154,"López, Pablo"
"861","L<f3>pez, Pablo","SI","2022",641154,"López, Pablo"
"862","L<f3>pez, Reynaldo","FF","2022",625643,"López, Reynaldo"
"863","L<f3>pez, Reynaldo","SL","2022",625643,"López, Reynaldo"
"864","Lambert, Jimmy","CH","2022",669424,"Lambert, Jimmy"
"865","Lambert, Jimmy","FF","2022",669424,"Lambert, Jimmy"
"866","Lambert, Jimmy","SL","2022",669424,"Lambert, Jimmy"
"867","Lamet, Dinelson","FF","2022",659275,"Lamet, Dinelson"
"868","Lamet, Dinelson","SL","2022",659275,"Lamet, Dinelson"
"869","Lange, Alex","CH","2022",656638,"Lange, Alex"
"870","Lange, Alex","CU","2022",656638,"Lange, Alex"
"871","Lange, Alex","SI","2022",656638,"Lange, Alex"
"872","Lauer, Eric","CU","2022",641778,"Lauer, Eric"
"873","Lauer, Eric","FC","2022",641778,"Lauer, Eric"
"874","Lauer, Eric","FF","2022",641778,"Lauer, Eric"
"875","Lauer, Eric","SL","2022",641778,"Lauer, Eric"
"876","Law, Derek","FC","2022",571882,"Law, Derek"
"877","Lawrence, Justin","SI","2022",664875,"Lawrence, Justin"
"878","Lawrence, Justin","SL","2022",664875,"Lawrence, Justin"
"879","Leclerc, Jos<e9>","CH","2022",600917,"Leclerc, José"
"880","Leclerc, Jos<e9>","FF","2022",600917,"Leclerc, José"
"881","Leclerc, Jos<e9>","SL","2022",600917,"Leclerc, José"
"882","Lee, Dylan","FF","2022",669276,"Lee, Dylan"
"883","Lee, Dylan","SL","2022",669276,"Lee, Dylan"
"884","Leiter Jr., Mark","CH","2022",643410,"Leiter Jr., Mark"
"885","Leiter Jr., Mark","CU","2022",643410,"Leiter Jr., Mark"
"886","Leiter Jr., Mark","FC","2022",643410,"Leiter Jr., Mark"
"887","Leiter Jr., Mark","FF","2022",643410,"Leiter Jr., Mark"
"888","Leiter Jr., Mark","SI","2022",643410,"Leiter Jr., Mark"
"889","Lemoine, Jacob","SI","2022",621082,"Lemoine, Jacob"
"890","Leone, Dominic","FC","2022",608678,"Leone, Dominic"
"891","Leone, Dominic","FF","2022",608678,"Leone, Dominic"
"892","Leone, Dominic","SL","2022",608678,"Leone, Dominic"
"893","Liberatore, Matthew","CU","2022",669461,"Liberatore, Matthew"
"894","Liberatore, Matthew","FF","2022",669461,"Liberatore, Matthew"
"895","Liberatore, Matthew","SI","2022",669461,"Liberatore, Matthew"
"896","Littell, Zack","FF","2022",641793,"Littell, Zack"
"897","Littell, Zack","SL","2022",641793,"Littell, Zack"
"898","Llovera, Mauricio","SI","2022",661440,"Llovera, Mauricio"
"899","Llovera, Mauricio","SL","2022",661440,"Llovera, Mauricio"
"900","Lo<e1>isiga, Jonathan","CH","2022",642528,"Loáisiga, Jonathan"
"901","Lo<e1>isiga, Jonathan","CU","2022",642528,"Loáisiga, Jonathan"
"902","Lo<e1>isiga, Jonathan","SI","2022",642528,"Loáisiga, Jonathan"
"903","Lodolo, Nick","CH","2022",666157,"Lodolo, Nick"
"904","Lodolo, Nick","CU","2022",666157,"Lodolo, Nick"
"905","Lodolo, Nick","FF","2022",666157,"Lodolo, Nick"
"906","Lodolo, Nick","SI","2022",666157,"Lodolo, Nick"
"907","Logue, Zach","CH","2022",656657,"Logue, Zach"
"908","Logue, Zach","CU","2022",656657,"Logue, Zach"
"909","Logue, Zach","FC","2022",656657,"Logue, Zach"
"910","Logue, Zach","FF","2022",656657,"Logue, Zach"
"911","Long, Sam","CH","2022",669674,"Long, Sammy"
"912","Long, Sam","CU","2022",669674,"Long, Sammy"
"913","Long, Sam","FF","2022",669674,"Long, Sammy"
"914","Lorenzen, Michael","CH","2022",547179,"Lorenzen, Michael"
"915","Lorenzen, Michael","FC","2022",547179,"Lorenzen, Michael"
"916","Lorenzen, Michael","FF","2022",547179,"Lorenzen, Michael"
"917","Lorenzen, Michael","SI","2022",547179,"Lorenzen, Michael"
"918","Lorenzen, Michael","SL","2022",547179,"Lorenzen, Michael"
"919","Loup, Aaron","CH","2022",571901,"Loup, Aaron"
"920","Loup, Aaron","FC","2022",571901,"Loup, Aaron"
"921","Loup, Aaron","SI","2022",571901,"Loup, Aaron"
"922","Luetge, Lucas","CU","2022",476595,"Luetge, Lucas"
"923","Luetge, Lucas","FC","2022",476595,"Luetge, Lucas"
"924","Luetge, Lucas","SL","2022",476595,"Luetge, Lucas"
"925","Lugo, Seth","CU","2022",607625,"Lugo, Seth"
"926","Lugo, Seth","FF","2022",607625,"Lugo, Seth"
"927","Lugo, Seth","SI","2022",607625,"Lugo, Seth"
"928","Lugo, Seth","SL","2022",607625,"Lugo, Seth"
"929","Luzardo, Jes<fa>s","CH","2022",666200,"Luzardo, Jesus"
"930","Luzardo, Jes<fa>s","CU","2022",666200,"Luzardo, Jesus"
"931","Luzardo, Jes<fa>s","FF","2022",666200,"Luzardo, Jesus"
"932","Luzardo, Jes<fa>s","SI","2022",666200,"Luzardo, Jesus"
"933","Lyles, Jordan","CH","2022",543475,"Lyles, Jordan"
"934","Lyles, Jordan","CU","2022",543475,"Lyles, Jordan"
"935","Lyles, Jordan","FF","2022",543475,"Lyles, Jordan"
"936","Lyles, Jordan","SI","2022",543475,"Lyles, Jordan"
"937","Lyles, Jordan","SL","2022",543475,"Lyles, Jordan"
"938","Lynch, Daniel","CH","2022",663738,"Lynch, Daniel"
"939","Lynch, Daniel","FF","2022",663738,"Lynch, Daniel"
"940","Lynch, Daniel","CU","2022",663738,"Lynch, Daniel"
"941","Lynch, Daniel","SL","2022",663738,"Lynch, Daniel"
"942","Lynn, Lance","CU","2022",458681,"Lynn, Lance"
"943","Lynn, Lance","FC","2022",458681,"Lynn, Lance"
"944","Lynn, Lance","FF","2022",458681,"Lynn, Lance"
"945","Lynn, Lance","SI","2022",458681,"Lynn, Lance"
"946","M<e1>rquez, Germ<e1>n","FF","2022",608566,"Márquez, Germán"
"947","M<e1>rquez, Germ<e1>n","CU","2022",608566,"Márquez, Germán"
"948","M<e1>rquez, Germ<e1>n","SI","2022",608566,"Márquez, Germán"
"949","M<e1>rquez, Germ<e1>n","SL","2022",608566,"Márquez, Germán"
"950","Machado, Andres","CH","2022",600921,"Machado, Andres"
"951","Machado, Andres","FF","2022",600921,"Machado, Andres"
"952","Machado, Andres","SI","2022",600921,"Machado, Andres"
"953","Machado, Andres","SL","2022",600921,"Machado, Andres"
"954","Mahle, Tyler","FC","2022",641816,"Mahle, Tyler"
"955","Mahle, Tyler","FF","2022",641816,"Mahle, Tyler"
"956","Mahle, Tyler","FS","2022",641816,"Mahle, Tyler"
"957","Mahle, Tyler","SL","2022",641816,"Mahle, Tyler"
"958","Manaea, Sean","CH","2022",640455,"Manaea, Sean"
"959","Manaea, Sean","SI","2022",640455,"Manaea, Sean"
"960","Manaea, Sean","SL","2022",640455,"Manaea, Sean"
"961","Manning, Matt","CU","2022",666159,"Manning, Matt"
"962","Manning, Matt","FF","2022",666159,"Manning, Matt"
"963","Manning, Matt","SL","2022",666159,"Manning, Matt"
"964","Manoah, Alek","CH","2022",666201,"Manoah, Alek"
"965","Manoah, Alek","FF","2022",666201,"Manoah, Alek"
"966","Manoah, Alek","SI","2022",666201,"Manoah, Alek"
"967","Manoah, Alek","SL","2022",666201,"Manoah, Alek"
"968","Mantiply, Joe","CH","2022",573009,"Mantiply, Joe"
"969","Mantiply, Joe","CU","2022",573009,"Mantiply, Joe"
"970","Mantiply, Joe","SI","2022",573009,"Mantiply, Joe"
"971","Marinaccio, Ron","CH","2022",676760,"Marinaccio, Ron"
"972","Marinaccio, Ron","FF","2022",676760,"Marinaccio, Ron"
"973","Marinaccio, Ron","SL","2022",676760,"Marinaccio, Ron"
"974","Mart<ed>nez, Adri<e1>n","CH","2022",661309,"Martínez, Adrián"
"975","Mart<ed>nez, Adri<e1>n","SI","2022",661309,"Martínez, Adrián"
"976","Mart<ed>nez, Adri<e1>n","SL","2022",661309,"Martínez, Adrián"
"977","Marte, Jose","FC","2022",665896,"Marte, Jose"
"978","Marte, Jose","FF","2022",665896,"Marte, Jose"
"979","Marte, Yunior","FF","2022",628708,"Marte, Yunior"
"980","Marte, Yunior","SI","2022",628708,"Marte, Yunior"
"981","Marte, Yunior","SL","2022",628708,"Marte, Yunior"
"982","Martin, Brett","CU","2022",656685,"Martin, Brett"
"983","Martin, Brett","SI","2022",656685,"Martin, Brett"
"984","Martin, Brett","SL","2022",656685,"Martin, Brett"
"985","Martin, Chris","FC","2022",455119,"Martin, Chris"
"986","Martin, Chris","FF","2022",455119,"Martin, Chris"
"987","Martin, Corbin","FF","2022",656686,"Martin, Corbin"
"988","Martin, Davis","CH","2022",663436,"Martin, Davis"
"989","Martin, Davis","CU","2022",663436,"Martin, Davis"
"990","Martin, Davis","FF","2022",663436,"Martin, Davis"
"991","Martin, Davis","SL","2022",663436,"Martin, Davis"
"992","Martinez, Nick","CH","2022",607259,"Martinez, Nick"
"993","Martinez, Nick","CU","2022",607259,"Martinez, Nick"
"994","Martinez, Nick","FC","2022",607259,"Martinez, Nick"
"995","Martinez, Nick","FF","2022",607259,"Martinez, Nick"
"996","Martinez, Nick","SI","2022",607259,"Martinez, Nick"
"997","Martinez, Seth","FF","2022",661527,"Martinez, Seth"
"998","Martinez, Seth","SI","2022",661527,"Martinez, Seth"
"999","Martinez, Seth","SL","2022",661527,"Martinez, Seth"
"1000","Maton, Phil","CU","2022",664208,"Maton, Phil"
"1001","Maton, Phil","FF","2022",664208,"Maton, Phil"
"1002","Maton, Phil","SL","2022",664208,"Maton, Phil"
"1003","Matz, Steven","CH","2022",571927,"Matz, Steven"
"1004","Matz, Steven","CU","2022",571927,"Matz, Steven"
"1005","Matz, Steven","SI","2022",571927,"Matz, Steven"
"1006","Matzek, Tyler","FF","2022",554431,"Matzek, Tyler"
"1007","Matzek, Tyler","SL","2022",554431,"Matzek, Tyler"
"1008","May, Dustin","CU","2022",669160,"May, Dustin"
"1009","May, Dustin","FC","2022",669160,"May, Dustin"
"1010","May, Dustin","FF","2022",669160,"May, Dustin"
"1011","May, Dustin","SI","2022",669160,"May, Dustin"
"1012","May, Trevor","FF","2022",543507,"May, Trevor"
"1013","May, Trevor","SL","2022",543507,"May, Trevor"
"1014","Mayers, Mike","FF","2022",594577,"Mayers, Mike"
"1015","Mayers, Mike","SL","2022",594577,"Mayers, Mike"
"1016","Mayza, Tim","SI","2022",641835,"Mayza, Tim"
"1017","Mayza, Tim","SL","2022",641835,"Mayza, Tim"
"1018","McCarty, Kirk","FC","2022",668948,"McCarty, Kirk"
"1019","McCarty, Kirk","FF","2022",668948,"McCarty, Kirk"
"1020","McClanahan, Shane","CH","2022",663556,"McClanahan, Shane"
"1021","McClanahan, Shane","CU","2022",663556,"McClanahan, Shane"
"1022","McClanahan, Shane","FF","2022",663556,"McClanahan, Shane"
"1023","McClanahan, Shane","SL","2022",663556,"McClanahan, Shane"
"1024","McCullers Jr., Lance","CH","2022",621121,"McCullers Jr., Lance"
"1025","McCullers Jr., Lance","CU","2022",621121,"McCullers Jr., Lance"
"1026","McCullers Jr., Lance","SI","2022",621121,"McCullers Jr., Lance"
"1027","McCullers Jr., Lance","SL","2022",621121,"McCullers Jr., Lance"
"1028","McFarland, T.J.","CH","2022",519008,"McFarland, T.J."
"1029","McFarland, T.J.","SI","2022",519008,"McFarland, T.J."
"1030","McGee, Jake","FF","2022",459429,"McGee, Jake"
"1031","McGee, Jake","SL","2022",459429,"McGee, Jake"
"1032","McHugh, Collin","FC","2022",543521,"McHugh, Collin"
"1033","McHugh, Collin","SL","2022",543521,"McHugh, Collin"
"1034","McKenzie, Triston","CU","2022",663474,"McKenzie, Triston"
"1035","McKenzie, Triston","FF","2022",663474,"McKenzie, Triston"
"1036","McKenzie, Triston","SL","2022",663474,"McKenzie, Triston"
"1037","Medina, Adonis","SI","2022",658431,"Medina, Adonis"
"1038","Medina, Adonis","SL","2022",658431,"Medina, Adonis"
"1039","Megill, Trevor","FF","2022",656730,"Megill, Trevor"
"1040","Megill, Trevor","CU","2022",656730,"Megill, Trevor"
"1041","Megill, Trevor","SL","2022",656730,"Megill, Trevor"
"1042","Megill, Tylor","CH","2022",656731,"Megill, Tylor"
"1043","Megill, Tylor","FF","2022",656731,"Megill, Tylor"
"1044","Megill, Tylor","SL","2022",656731,"Megill, Tylor"
"1045","Melancon, Mark","FC","2022",453343,"Melancon, Mark"
"1046","Melancon, Mark","CU","2022",453343,"Melancon, Mark"
"1047","Merryweather, Julian","FF","2022",657240,"Merryweather, Julian"
"1048","Merryweather, Julian","SL","2022",657240,"Merryweather, Julian"
"1049","Middleton, Keynan","FF","2022",641871,"Middleton, Keynan"
"1050","Mikolas, Miles","CH","2022",571945,"Mikolas, Miles"
"1051","Mikolas, Miles","CU","2022",571945,"Mikolas, Miles"
"1052","Mikolas, Miles","FF","2022",571945,"Mikolas, Miles"
"1053","Mikolas, Miles","SI","2022",571945,"Mikolas, Miles"
"1054","Mikolas, Miles","SL","2022",571945,"Mikolas, Miles"
"1055","Miley, Wade","CH","2022",489119,"Miley, Wade"
"1056","Miller, Tyson","FF","2022",668338,"Miller, Tyson"
"1057","Mills, Alec","SI","2022",621219,"Mills, Alec"
"1058","Mills, Wyatt","FF","2022",670090,"Mills, Wyatt"
"1059","Mills, Wyatt","SI","2022",670090,"Mills, Wyatt"
"1060","Mills, Wyatt","SL","2022",670090,"Mills, Wyatt"
"1061","Milner, Hoby","CH","2022",571948,"Milner, Hoby"
"1062","Milner, Hoby","CU","2022",571948,"Milner, Hoby"
"1063","Milner, Hoby","SI","2022",571948,"Milner, Hoby"
"1064","Milone, Tommy","FF","2022",543548,"Milone, Tommy"
"1065","Minor, Mike","CH","2022",501985,"Minor, Mike"
"1066","Minor, Mike","FF","2022",501985,"Minor, Mike"
"1067","Minor, Mike","CU","2022",501985,"Minor, Mike"
"1068","Minor, Mike","SL","2022",501985,"Minor, Mike"
"1069","Minter, A.J.","CH","2022",621345,"Minter, A.J."
"1070","Minter, A.J.","FC","2022",621345,"Minter, A.J."
"1071","Minter, A.J.","FF","2022",621345,"Minter, A.J."
"1072","Misiewicz, Anthony","CU","2022",664948,"Misiewicz, Anthony"
"1073","Misiewicz, Anthony","FC","2022",664948,"Misiewicz, Anthony"
"1074","Misiewicz, Anthony","FF","2022",664948,"Misiewicz, Anthony"
"1075","Moll, Sam","SI","2022",594580,"Moll, Sam"
"1076","Moll, Sam","SL","2022",594580,"Moll, Sam"
"1077","Montas, Frankie","FC","2022",593423,"Montas, Frankie"
"1078","Montas, Frankie","FF","2022",593423,"Montas, Frankie"
"1079","Montas, Frankie","FS","2022",593423,"Montas, Frankie"
"1080","Montas, Frankie","SI","2022",593423,"Montas, Frankie"
"1081","Montas, Frankie","SL","2022",593423,"Montas, Frankie"
"1082","Montero, Rafael","CH","2022",606160,"Montero, Rafael"
"1083","Montero, Rafael","FF","2022",606160,"Montero, Rafael"
"1084","Montero, Rafael","SI","2022",606160,"Montero, Rafael"
"1085","Montero, Rafael","SL","2022",606160,"Montero, Rafael"
"1086","Montgomery, Jordan","CH","2022",656756,"Montgomery, Jordan"
"1087","Montgomery, Jordan","CU","2022",656756,"Montgomery, Jordan"
"1088","Montgomery, Jordan","FC","2022",656756,"Montgomery, Jordan"
"1089","Montgomery, Jordan","FF","2022",656756,"Montgomery, Jordan"
"1090","Montgomery, Jordan","SI","2022",656756,"Montgomery, Jordan"
"1091","Moore, Matt","CH","2022",519043,"Moore, Matt"
"1092","Moore, Matt","FF","2022",519043,"Moore, Matt"
"1093","Moore, Matt","CU","2022",519043,"Moore, Matt"
"1094","Moran, Jovani","CH","2022",663558,"Moran, Jovani"
"1095","Moran, Jovani","FF","2022",663558,"Moran, Jovani"
"1096","Morejon, Adrian","FF","2022",670970,"Morejon, Adrian"
"1097","Moreta, Dauri","CH","2022",664294,"Moreta, Dauri"
"1098","Moreta, Dauri","FF","2022",664294,"Moreta, Dauri"
"1099","Moreta, Dauri","SI","2022",664294,"Moreta, Dauri"
"1100","Moreta, Dauri","SL","2022",664294,"Moreta, Dauri"
"1101","Morgan, Eli","CH","2022",669212,"Morgan, Eli"
"1102","Morgan, Eli","FF","2022",669212,"Morgan, Eli"
"1103","Morgan, Eli","SL","2022",669212,"Morgan, Eli"
"1104","Moronta, Reyes","FF","2022",606625,"Moronta, Reyes"
"1105","Moronta, Reyes","SL","2022",606625,"Moronta, Reyes"
"1106","Morris, Cody","FC","2022",663752,"Morris, Cody"
"1107","Morris, Cody","FF","2022",663752,"Morris, Cody"
"1108","Morton, Charlie","CH","2022",450203,"Morton, Charlie"
"1109","Morton, Charlie","CU","2022",450203,"Morton, Charlie"
"1110","Morton, Charlie","FC","2022",450203,"Morton, Charlie"
"1111","Morton, Charlie","FF","2022",450203,"Morton, Charlie"
"1112","Morton, Charlie","SI","2022",450203,"Morton, Charlie"
"1113","Mu<f1>oz, Andr<e9>s","FF","2022",662253,"Muñoz, Andrés"
"1114","Mu<f1>oz, Andr<e9>s","SL","2022",662253,"Muñoz, Andrés"
"1115","Muller, Kyle","FF","2022",666205,"Muller, Kyle"
"1116","Murfee, Penn","FF","2022",682171,"Murfee, Penn"
"1117","Murfee, Penn","SL","2022",682171,"Murfee, Penn"
"1118","Musgrove, Joe","CH","2022",605397,"Musgrove, Joe"
"1119","Musgrove, Joe","CU","2022",605397,"Musgrove, Joe"
"1120","Musgrove, Joe","FC","2022",605397,"Musgrove, Joe"
"1121","Musgrove, Joe","FF","2022",605397,"Musgrove, Joe"
"1122","Musgrove, Joe","SI","2022",605397,"Musgrove, Joe"
"1123","Musgrove, Joe","SL","2022",605397,"Musgrove, Joe"
"1124","Nance, Tommy","CU","2022",667297,"Nance, Tommy"
"1125","Nance, Tommy","FF","2022",667297,"Nance, Tommy"
"1126","Nance, Tommy","SI","2022",667297,"Nance, Tommy"
"1127","Nance, Tommy","SL","2022",667297,"Nance, Tommy"
"1128","Nardi, Andrew","FF","2022",677053,"Nardi, Andrew"
"1129","Nardi, Andrew","SL","2022",677053,"Nardi, Andrew"
"1130","Naughton, Packy","CH","2022",676050,"Naughton, Packy"
"1131","Naughton, Packy","FF","2022",676050,"Naughton, Packy"
"1132","Naughton, Packy","SI","2022",676050,"Naughton, Packy"
"1133","Naughton, Packy","SL","2022",676050,"Naughton, Packy"
"1134","Nelson, Kyle","FF","2022",669459,"Nelson, Kyle"
"1135","Nelson, Kyle","SL","2022",669459,"Nelson, Kyle"
"1136","Nelson, Nick","CH","2022",656793,"Nelson, Nick"
"1137","Nelson, Nick","FF","2022",656793,"Nelson, Nick"
"1138","Nelson, Nick","SL","2022",656793,"Nelson, Nick"
"1139","Nelson, Ryne","FF","2022",669194,"Nelson, Ryne"
"1140","Neris, H<e9>ctor","FF","2022",593576,"Neris, Héctor"
"1141","Neris, H<e9>ctor","FS","2022",593576,"Neris, Héctor"
"1142","Neris, H<e9>ctor","SI","2022",593576,"Neris, Héctor"
"1143","Newcomb, Sean","FC","2022",656794,"Newcomb, Sean"
"1144","Newcomb, Sean","FF","2022",656794,"Newcomb, Sean"
"1145","Nogosek, Stephen","FC","2022",668665,"Nogosek, Stephen"
"1146","Nogosek, Stephen","FF","2022",668665,"Nogosek, Stephen"
"1147","Nola, Aaron","CH","2022",605400,"Nola, Aaron"
"1148","Nola, Aaron","FC","2022",605400,"Nola, Aaron"
"1149","Nola, Aaron","FF","2022",605400,"Nola, Aaron"
"1150","Nola, Aaron","CU","2022",605400,"Nola, Aaron"
"1151","Nola, Aaron","SI","2022",605400,"Nola, Aaron"
"1152","Norris, Daniel","CH","2022",596057,"Norris, Daniel"
"1153","Norris, Daniel","FF","2022",596057,"Norris, Daniel"
"1154","Norwood, James","FF","2022",656803,"Norwood, James"
"1155","Norwood, James","FS","2022",656803,"Norwood, James"
"1156","O'Day, Darren","FF","2022",503285,"O'Day, Darren"
"1157","O'Day, Darren","SL","2022",503285,"O'Day, Darren"
"1158","Ober, Bailey","CH","2022",641927,"Ober, Bailey"
"1159","Ober, Bailey","CU","2022",641927,"Ober, Bailey"
"1160","Ober, Bailey","FF","2022",641927,"Ober, Bailey"
"1161","Ober, Bailey","SL","2022",641927,"Ober, Bailey"
"1162","Odorizzi, Jake","FC","2022",543606,"Odorizzi, Jake"
"1163","Odorizzi, Jake","FF","2022",543606,"Odorizzi, Jake"
"1164","Odorizzi, Jake","FS","2022",543606,"Odorizzi, Jake"
"1165","Odorizzi, Jake","SL","2022",543606,"Odorizzi, Jake"
"1166","Ohtani, Shohei","CU","2022",660271,"Ohtani, Shohei"
"1167","Ohtani, Shohei","FC","2022",660271,"Ohtani, Shohei"
"1168","Ohtani, Shohei","FF","2022",660271,"Ohtani, Shohei"
"1169","Ohtani, Shohei","FS","2022",660271,"Ohtani, Shohei"
"1170","Ohtani, Shohei","SL","2022",660271,"Ohtani, Shohei"
"1171","Okert, Steven","FF","2022",595345,"Okert, Steven"
"1172","Okert, Steven","SL","2022",595345,"Okert, Steven"
"1173","Oller, Adam","CH","2022",670124,"Oller, Adam"
"1174","Oller, Adam","CU","2022",670124,"Oller, Adam"
"1175","Oller, Adam","FC","2022",670124,"Oller, Adam"
"1176","Oller, Adam","FF","2022",670124,"Oller, Adam"
"1177","Oller, Adam","SI","2022",670124,"Oller, Adam"
"1178","Oller, Adam","SL","2022",670124,"Oller, Adam"
"1179","Ort, Kaleb","FF","2022",672391,"Ort, Kaleb"
"1180","Ort, Kaleb","SL","2022",672391,"Ort, Kaleb"
"1181","Ortega, Oliver","CU","2022",661383,"Ortega, Oliver"
"1182","Ortega, Oliver","FF","2022",661383,"Ortega, Oliver"
"1183","Ortiz, Luis","FF","2022",682847,"Ortiz, Luis"
"1184","Ortiz, Luis","SL","2022",682847,"Ortiz, Luis"
"1185","Ottavino, Adam","FF","2022",493603,"Ottavino, Adam"
"1186","Ottavino, Adam","SI","2022",493603,"Ottavino, Adam"
"1187","Ottavino, Adam","SL","2022",493603,"Ottavino, Adam"
"1188","Otto, Glenn","CH","2022",657248,"Otto, Glenn"
"1189","Otto, Glenn","FF","2022",657248,"Otto, Glenn"
"1190","Otto, Glenn","CU","2022",657248,"Otto, Glenn"
"1191","Otto, Glenn","SI","2022",657248,"Otto, Glenn"
"1192","Otto, Glenn","SL","2022",657248,"Otto, Glenn"
"1193","Overton, Connor","FF","2022",656818,"Overton, Connor"
"1194","Overton, Connor","SI","2022",656818,"Overton, Connor"
"1195","Oviedo, Johan","CU","2022",670912,"Oviedo, Johan"
"1196","Oviedo, Johan","FF","2022",670912,"Oviedo, Johan"
"1197","Oviedo, Johan","SL","2022",670912,"Oviedo, Johan"
"1198","P<e9>rez, Cionel","FF","2022",672335,"Pérez, Cionel"
"1199","P<e9>rez, Cionel","SI","2022",672335,"Pérez, Cionel"
"1200","P<e9>rez, Cionel","SL","2022",672335,"Pérez, Cionel"
"1201","P<e9>rez, Mart<ed>n","CH","2022",527048,"Pérez, Martín"
"1202","P<e9>rez, Mart<ed>n","CU","2022",527048,"Pérez, Martín"
"1203","P<e9>rez, Mart<ed>n","FC","2022",527048,"Pérez, Martín"
"1204","P<e9>rez, Mart<ed>n","FF","2022",527048,"Pérez, Martín"
"1205","P<e9>rez, Mart<ed>n","SI","2022",527048,"Pérez, Martín"
"1206","Paddack, Chris","FF","2022",663978,"Paddack, Chris"
"1207","Pag<e1>n, Emilio","FC","2022",641941,"Pagán, Emilio"
"1208","Pag<e1>n, Emilio","FF","2022",641941,"Pagán, Emilio"
"1209","Pag<e1>n, Emilio","FS","2022",641941,"Pagán, Emilio"
"1210","Pallante, Andre","CU","2022",669467,"Pallante, Andre"
"1211","Pallante, Andre","FF","2022",669467,"Pallante, Andre"
"1212","Pallante, Andre","SI","2022",669467,"Pallante, Andre"
"1213","Pallante, Andre","SL","2022",669467,"Pallante, Andre"
"1214","Pati<f1>o, Luis","FF","2022",672715,"Patino, Luis"
"1215","Pati<f1>o, Luis","SL","2022",672715,"Patino, Luis"
"1216","Payamps, Joel","CH","2022",606303,"Payamps, Joel"
"1217","Payamps, Joel","FF","2022",606303,"Payamps, Joel"
"1218","Payamps, Joel","SI","2022",606303,"Payamps, Joel"
"1219","Payamps, Joel","SL","2022",606303,"Payamps, Joel"
"1220","Peguero, Elvis","SI","2022",665625,"Peguero, Elvis"
"1221","Peguero, Elvis","SL","2022",665625,"Peguero, Elvis"
"1222","Pepiot, Ryan","CH","2022",686752,"Pepiot, Ryan"
"1223","Pepiot, Ryan","FF","2022",686752,"Pepiot, Ryan"
"1224","Pepiot, Ryan","SL","2022",686752,"Pepiot, Ryan"
"1225","Peralta, Freddy","CH","2022",642547,"Peralta, Freddy"
"1226","Peralta, Freddy","CU","2022",642547,"Peralta, Freddy"
"1227","Peralta, Freddy","FF","2022",642547,"Peralta, Freddy"
"1228","Peralta, Freddy","SL","2022",642547,"Peralta, Freddy"
"1229","Peralta, Wandy","SI","2022",593974,"Peralta, Wandy"
"1230","Peralta, Wandy","SL","2022",593974,"Peralta, Wandy"
"1231","Peralta, Wily","FF","2022",503449,"Peralta, Wily"
"1232","Peralta, Wily","FS","2022",503449,"Peralta, Wily"
"1233","Peralta, Wily","SI","2022",503449,"Peralta, Wily"
"1234","Peralta, Wily","SL","2022",503449,"Peralta, Wily"
"1235","Perdomo, Luis","SI","2022",606131,"Perdomo, Luis"
"1236","Perez, Francisco","FF","2022",660906,"Perez, Francisco"
"1237","Peters, Dillon","CH","2022",596071,"Peters, Dillon"
"1238","Peters, Dillon","FF","2022",596071,"Peters, Dillon"
"1239","Peters, Dillon","SI","2022",596071,"Peters, Dillon"
"1240","Peterson, David","CH","2022",656849,"Peterson, David"
"1241","Peterson, David","FF","2022",656849,"Peterson, David"
"1242","Peterson, David","SI","2022",656849,"Peterson, David"
"1243","Peterson, David","SL","2022",656849,"Peterson, David"
"1244","Phelps, David","FC","2022",475479,"Phelps, David"
"1245","Phelps, David","FF","2022",475479,"Phelps, David"
"1246","Phelps, David","CU","2022",475479,"Phelps, David"
"1247","Phelps, David","SI","2022",475479,"Phelps, David"
